player_id,name,captain_count,captain_pct
2205,Pululu,4381,14.6%
480,Nowak,3517,11.7%
2411,Bobček,3370,11.2%
2476,Braut Brunes,3251,10.8%
765,Imaz,2569,8.6%
2110,Mena,1941,6.5%
1475,Ishak,1708,5.7%
303,Stępiński,1014,3.4%
1794,Grosicki,785,2.6%
2671,Czubak,630,2.1%
2234,Gholizadeh,543,1.8%
2389,Diaby-Fadiga,517,1.7%
2817,Kornvig,440,1.5%
2733,Palma,331,1.1%
1192,Janža,226,0.8%
774,Bergier,183,0.6%
1299,Carlos,167,0.6%
1010,Félix Garcia,153,0.5%
2799,Bukari,144,0.5%
1225,Grzesik,142,0.5%
2783,Zeqiri,141,0.5%
128,Sekulski,127,0.4%
1928,Svarnas,124,0.4%
1327,K. Urbański,119,0.4%
2423,N&#039;Diaye,118,0.4%
1935,Shehu,112,0.4%
2406,Chłań,111,0.4%
2768,Čolak,101,0.3%
1719,Ameyaw,99,0.3%
1363,Wdowik,94,0.3%
1529,Fornalczyk,81,0.3%
991,Neugebauer,80,0.3%
86,Romanczuk,78,0.3%
951,Jędrych,74,0.2%
2717,Rodríguez,73,0.2%
2386,Hellebrand,73,0.2%
860,Długosz,71,0.2%
1757,Mrozek,68,0.2%
2483,Capita,67,0.2%
2481,Hasić,61,0.2%
2498,Wålemark,61,0.2%
1540,Wojtuszek,55,0.2%
1285,Luquinhas,55,0.2%
722,Angielski,51,0.2%
1782,Maurides,46,0.2%
2802,Lerager,45,0.1%
2758,Greenwood,43,0.1%
2708,Rajović,43,0.1%
2801,Drągowski,39,0.1%
1712,Pereira,39,0.1%
1795,Abramowicz,39,0.1%
1909,Adamski,36,0.1%
1835,Biczachczjan,35,0.1%
2757,Krasniqi,35,0.1%
2526,Liseth,35,0.1%
563,Wasielewski,34,0.1%
1341,Tudor,33,0.1%
2767,Agnero,32,0.1%
2123,Gurgul,30,0.1%
184,Wolski,30,0.1%
1770,Pieńko,27,0.1%
1400,Dziekoński,27,0.1%
1411,Leszczyński,27,0.1%
791,Błanik,26,0.1%
1616,Zreľák,26,0.1%
632,Nowak,25,0.1%
1853,Racovițan,24,0.1%
395,Kubicki,24,0.1%
1632,Kozubal,24,0.1%
1126,Piątkowski,23,0.1%
994,Klemenz,23,0.1%
2424,Wolski,23,0.1%
2562,Mazurek,22,0.1%
2679,Mukairu,20,0.1%
2779,Jurić,20,0.1%
2637,Kamiński,19,0.1%
1319,Wszołek,19,0.1%
2384,Galán,18,0.1%
1539,López,18,0.1%
1521,Kapustka,18,0.1%
2551,Barkowskij,17,0.1%
2800,Cheng,17,0.1%
2281,Kerk,17,0.1%
147,Jóźwiak,17,0.1%
2473,Kosidis,17,0.1%
2280,Ulvestad,16,0.1%
2698,Bengtsson,16,0.1%
