player_id,name,team,position,total_points,price,points_per_price,popularity_pct,stats_url,form,availability_status,xg_per90,shots_per90,shots_on_target_per90,key_passes_per90,crosses_per90,crosses_accurate_per90
2728,Juande Rivas,Piast Gliwice,Obrońca,39,1.9,20.53,4%,https://fantasy.ekstraklasa.org/player/2728,"[{'r': 5, 'pts': 1, 'p': True}, {'r': 6, 'pts': 13, 'p': True}, {'r': 7, 'pts': 13, 'p': True}, {'r': 8, 'pts': 6, 'p': True}, {'r': 9, 'pts': 1, 'p': True}]",,,,,,,
2881,Ángel Rodado,Wisła Kraków,Napastnik,38,2.0,19.0,29%,https://fantasy.ekstraklasa.org/player/2881,"[{'r': 5, 'pts': 1, 'p': True}, {'r': 6, 'pts': 2, 'p': True}, {'r': 7, 'pts': 1, 'p': True}, {'r': 8, 'pts': 12, 'p': True}, {'r': 9, 'pts': 7, 'p': True}]",,,,,,,
2917,Allahyar Sayyadmanesh,Lech Poznań,Pomocnik,37,2.2,16.82,24%,https://fantasy.ekstraklasa.org/player/2917,"[{'r': 6, 'pts': 3, 'p': True}, {'r': 6, 'pts': 8, 'p': True}, {'r': 7, 'pts': 4, 'p': True}, {'r': 8, 'pts': 6, 'p': True}, {'r': 9, 'pts': 0, 'p': False}]",,,,,,,
1455,Aleks Ławniczak,Zagłębie Lubin,Obrońca,36,1.8,20.0,7%,https://fantasy.ekstraklasa.org/player/1455,"[{'r': 6, 'pts': 5, 'p': True}, {'r': 7, 'pts': 8, 'p': True}, {'r': 8, 'pts': 2, 'p': True}, {'r': 8, 'pts': 3, 'p': True}, {'r': 9, 'pts': 2, 'p': True}]",,,,,,,
1529,Mariusz Fornalczyk,Widzew Łódź,Pomocnik,36,1.9,18.95,16%,https://fantasy.ekstraklasa.org/player/1529,"[{'r': 5, 'pts': 2, 'p': True}, {'r': 6, 'pts': 11, 'p': True}, {'r': 7, 'pts': 3, 'p': True}, {'r': 8, 'pts': 3, 'p': True}, {'r': 9, 'pts': 2, 'p': True}]",,,,,,,
2423,Mbaye N'Diaye,Motor Lublin,Pomocnik,36,2.4,15.0,19%,https://fantasy.ekstraklasa.org/player/2423,"[{'r': 5, 'pts': 1, 'p': True}, {'r': 6, 'pts': 2, 'p': True}, {'r': 7, 'pts': 5, 'p': True}, {'r': 8, 'pts': 2, 'p': True}, {'r': 9, 'pts': 3, 'p': True}]",,,,,,,
184,Rafał Wolski,Radomiak Radom,Pomocnik,35,2.2,15.91,6%,https://fantasy.ekstraklasa.org/player/184,"[{'r': 5, 'pts': 3, 'p': True}, {'r': 6, 'pts': 14, 'p': True}, {'r': 7, 'pts': 2, 'p': True}, {'r': 8, 'pts': 2, 'p': True}, {'r': 9, 'pts': 0, 'p': False}]",,,,,,,
2286,Valentin Cojocaru,Pogoń Szczecin,Bramkarz,35,1.8,19.44,6%,https://fantasy.ekstraklasa.org/player/2286,"[{'r': 5, 'pts': 1, 'p': True}, {'r': 6, 'pts': 6, 'p': True}, {'r': 7, 'pts': 2, 'p': True}, {'r': 8, 'pts': 7, 'p': True}, {'r': 9, 'pts': 4, 'p': True}]",,,,,,,
2679,Paul Mukairu,Pogoń Szczecin,Pomocnik,35,2.1,16.67,8%,https://fantasy.ekstraklasa.org/player/2679,"[{'r': 5, 'pts': 2, 'p': True}, {'r': 6, 'pts': 3, 'p': True}, {'r': 7, 'pts': 2, 'p': True}, {'r': 8, 'pts': 4, 'p': True}, {'r': 9, 'pts': 6, 'p': True}]",,,,,,,
2659,Marcel Łubik,Wisła Kraków,Bramkarz,34,1.8,18.89,11%,https://fantasy.ekstraklasa.org/player/2659,"[{'r': 5, 'pts': 3, 'p': True}, {'r': 6, 'pts': 7, 'p': True}, {'r': 7, 'pts': 4, 'p': True}, {'r': 8, 'pts': 6, 'p': True}, {'r': 9, 'pts': 3, 'p': True}]",,,,,,,
2924,Domen Gril,Piast Gliwice,Bramkarz,34,1.8,18.89,2%,https://fantasy.ekstraklasa.org/player/2924,"[{'r': 5, 'pts': 2, 'p': True}, {'r': 6, 'pts': 6, 'p': True}, {'r': 7, 'pts': 7, 'p': True}, {'r': 8, 'pts': 8, 'p': True}, {'r': 9, 'pts': 1, 'p': True}]",,,,,,,
1521,Bartosz Kapustka,Legia Warszawa,Pomocnik,33,1.9,17.37,9%,https://fantasy.ekstraklasa.org/player/1521,"[{'r': 5, 'pts': 2, 'p': True}, {'r': 6, 'pts': 1, 'p': True}, {'r': 7, 'pts': 2, 'p': True}, {'r': 8, 'pts': 2, 'p': True}, {'r': 9, 'pts': 3, 'p': True}]",,,,,,,
1725,Mahir Emreli,Raków Częstochowa,Napastnik,33,2.3,14.35,11%,https://fantasy.ekstraklasa.org/player/1725,"[{'r': 6, 'pts': 6, 'p': True}, {'r': 7, 'pts': 1, 'p': True}, {'r': 8, 'pts': 2, 'p': True}, {'r': 8, 'pts': 3, 'p': True}, {'r': 9, 'pts': 2, 'p': True}]",,,,,,,
2387,José Manuel Josema,Górnik Zabrze,Obrońca,33,1.8,18.33,2%,https://fantasy.ekstraklasa.org/player/2387,"[{'r': 6, 'pts': 6, 'p': True}, {'r': 7, 'pts': 5, 'p': True}, {'r': 8, 'pts': 6, 'p': True}, {'r': 8, 'pts': 3, 'p': True}, {'r': 9, 'pts': 5, 'p': True}]",,,,,,,
2477,Marcel Reguła,Zagłębie Lubin,Pomocnik,33,2.1,15.71,15%,https://fantasy.ekstraklasa.org/player/2477,"[{'r': 6, 'pts': 3, 'p': True}, {'r': 7, 'pts': 2, 'p': True}, {'r': 8, 'pts': 7, 'p': True}, {'r': 8, 'pts': 3, 'p': True}, {'r': 9, 'pts': 2, 'p': True}]",,,,,,,
2629,Morgan Faßbender,Korona Kielce,Pomocnik,33,1.8,18.33,12%,https://fantasy.ekstraklasa.org/player/2629,"[{'r': 6, 'pts': 9, 'p': True}, {'r': 7, 'pts': 2, 'p': True}, {'r': 8, 'pts': 1, 'p': True}, {'r': 8, 'pts': 2, 'p': True}, {'r': 9, 'pts': 1, 'p': True}]",,,,,,,
2717,Pablo Rodríguez,Lech Poznań,Pomocnik,33,2.1,15.71,6%,https://fantasy.ekstraklasa.org/player/2717,"[{'r': 6, 'pts': 8, 'p': True}, {'r': 6, 'pts': 3, 'p': True}, {'r': 7, 'pts': 7, 'p': True}, {'r': 8, 'pts': 2, 'p': True}, {'r': 9, 'pts': 0, 'p': False}]",,,,,,,
2805,Otto Hindrich,Legia Warszawa,Bramkarz,33,1.9,17.37,32%,https://fantasy.ekstraklasa.org/player/2805,"[{'r': 5, 'pts': 2, 'p': True}, {'r': 6, 'pts': 4, 'p': True}, {'r': 7, 'pts': 3, 'p': True}, {'r': 8, 'pts': 4, 'p': True}, {'r': 9, 'pts': 1, 'p': True}]",,,,,,,
2895,Philipp Schulze,Górnik Zabrze,Bramkarz,33,1.7,19.41,7%,https://fantasy.ekstraklasa.org/player/2895,"[{'r': 6, 'pts': 1, 'p': True}, {'r': 7, 'pts': 6, 'p': True}, {'r': 8, 'pts': 6, 'p': True}, {'r': 8, 'pts': 3, 'p': True}, {'r': 9, 'pts': 6, 'p': True}]",,,,,,,
2901,Tobias Christensen,Wieczysta Kraków,Pomocnik,33,1.9,17.37,5%,https://fantasy.ekstraklasa.org/player/2901,"[{'r': 5, 'pts': 2, 'p': True}, {'r': 6, 'pts': 2, 'p': True}, {'r': 7, 'pts': 2, 'p': True}, {'r': 8, 'pts': 2, 'p': True}, {'r': 9, 'pts': 2, 'p': True}]",,,,,,,
1507,Łukasz Zjawiński,Legia Warszawa,Napastnik,32,2.2,14.55,17%,https://fantasy.ekstraklasa.org/player/1507,"[{'r': 5, 'pts': 6, 'p': True}, {'r': 6, 'pts': 2, 'p': True}, {'r': 7, 'pts': 2, 'p': True}, {'r': 8, 'pts': 0, 'p': False}, {'r': 9, 'pts': 0, 'p': False}]",,,,,,,
2406,Maksym Chłań,Górnik Zabrze,Pomocnik,32,2.5,12.8,17%,https://fantasy.ekstraklasa.org/player/2406,"[{'r': 6, 'pts': 2, 'p': True}, {'r': 7, 'pts': 3, 'p': True}, {'r': 8, 'pts': 4, 'p': True}, {'r': 8, 'pts': 3, 'p': True}, {'r': 9, 'pts': 3, 'p': True}]",,,,,,,
2939,Nik Prelec,Jagiellonia Białystok,Napastnik,32,2.0,16.0,16%,https://fantasy.ekstraklasa.org/player/2939,"[{'r': 6, 'pts': 2, 'p': True}, {'r': 6, 'pts': 11, 'p': True}, {'r': 7, 'pts': 3, 'p': True}, {'r': 8, 'pts': 2, 'p': True}, {'r': 9, 'pts': 1, 'p': True}]",,,,,,,
724,Zlatan Alomerović,Zagłębie Lubin,Bramkarz,31,1.8,17.22,3%,https://fantasy.ekstraklasa.org/player/724,"[{'r': 6, 'pts': 5, 'p': True}, {'r': 7, 'pts': 4, 'p': True}, {'r': 8, 'pts': 2, 'p': True}, {'r': 8, 'pts': 3, 'p': True}, {'r': 9, 'pts': 2, 'p': True}]",,,,,,,
1192,Erik Janža,Górnik Zabrze,Obrońca,31,2.2,14.09,12%,https://fantasy.ekstraklasa.org/player/1192,"[{'r': 6, 'pts': 0, 'p': True}, {'r': 7, 'pts': 6, 'p': True}, {'r': 8, 'pts': 6, 'p': True}, {'r': 8, 'pts': 7, 'p': True}, {'r': 9, 'pts': 0, 'p': False}]",,,,,,,
1280,Damian Michalski,Zagłębie Lubin,Obrońca,30,1.8,16.67,1%,https://fantasy.ekstraklasa.org/player/1280,"[{'r': 6, 'pts': 5, 'p': True}, {'r': 7, 'pts': 1, 'p': True}, {'r': 8, 'pts': 8, 'p': True}, {'r': 8, 'pts': 2, 'p': True}, {'r': 9, 'pts': 1, 'p': True}]",,,,,,,
1400,Xavier Dziekoński,Korona Kielce,Bramkarz,30,2.0,15.0,7%,https://fantasy.ekstraklasa.org/player/1400,"[{'r': 6, 'pts': 7, 'p': True}, {'r': 7, 'pts': 3, 'p': True}, {'r': 8, 'pts': 2, 'p': True}, {'r': 8, 'pts': 4, 'p': True}, {'r': 9, 'pts': 3, 'p': True}]",,,,,,,
2225,Fran Álvarez,Widzew Łódź,Pomocnik,30,2.0,15.0,7%,https://fantasy.ekstraklasa.org/player/2225,"[{'r': 5, 'pts': 7, 'p': True}, {'r': 6, 'pts': 2, 'p': True}, {'r': 7, 'pts': 2, 'p': True}, {'r': 8, 'pts': 2, 'p': True}, {'r': 9, 'pts': 2, 'p': True}]",,,,,,,
2577,Josip Ćorluka,Zagłębie Lubin,Obrońca,30,1.8,16.67,5%,https://fantasy.ekstraklasa.org/player/2577,"[{'r': 6, 'pts': 0, 'p': False}, {'r': 7, 'pts': 1, 'p': True}, {'r': 8, 'pts': 0, 'p': False}, {'r': 8, 'pts': 7, 'p': True}, {'r': 9, 'pts': 0, 'p': False}]",,,,,,,
2801,Bartłomiej Drągowski,Widzew Łódź,Bramkarz,30,1.8,16.67,17%,https://fantasy.ekstraklasa.org/player/2801,"[{'r': 5, 'pts': 1, 'p': True}, {'r': 6, 'pts': 2, 'p': True}, {'r': 7, 'pts': 6, 'p': True}, {'r': 8, 'pts': 2, 'p': True}, {'r': 9, 'pts': 2, 'p': True}]",,,,,,,
1464,Kajetan Szmyt,Jagiellonia Białystok,Pomocnik,29,2.1,13.81,11%,https://fantasy.ekstraklasa.org/player/1464,"[{'r': 6, 'pts': 1, 'p': True}, {'r': 6, 'pts': 3, 'p': True}, {'r': 7, 'pts': 9, 'p': True}, {'r': 8, 'pts': 2, 'p': True}, {'r': 9, 'pts': 2, 'p': True}]",,,,,,,
2588,Mauro Perković,Cracovia,Obrońca,29,1.8,16.11,3%,https://fantasy.ekstraklasa.org/player/2588,"[{'r': 5, 'pts': 8, 'p': True}, {'r': 6, 'pts': -1, 'p': True}, {'r': 7, 'pts': 2, 'p': True}, {'r': 8, 'pts': 4, 'p': True}, {'r': 9, 'pts': 2, 'p': True}]",,,,,,,
765,Jesús Imaz,Jagiellonia Białystok,Pomocnik,28,3.5,8.0,11%,https://fantasy.ekstraklasa.org/player/765,"[{'r': 6, 'pts': 0, 'p': False}, {'r': 6, 'pts': 8, 'p': True}, {'r': 7, 'pts': 2, 'p': True}, {'r': 8, 'pts': 2, 'p': True}, {'r': 9, 'pts': 7, 'p': True}]",,,,,,,
1026,Mateusz Lis,Lech Poznań,Bramkarz,28,1.8,15.56,18%,https://fantasy.ekstraklasa.org/player/1026,"[{'r': 6, 'pts': 3, 'p': True}, {'r': 6, 'pts': 3, 'p': True}, {'r': 7, 'pts': 6, 'p': True}, {'r': 8, 'pts': 1, 'p': True}, {'r': 9, 'pts': 0, 'p': False}]",,,,,,,
2058,Filip Kocaba,Zagłębie Lubin,Pomocnik,28,1.7,16.47,2%,https://fantasy.ekstraklasa.org/player/2058,"[{'r': 6, 'pts': 2, 'p': True}, {'r': 7, 'pts': 2, 'p': True}, {'r': 8, 'pts': 2, 'p': True}, {'r': 8, 'pts': 3, 'p': True}, {'r': 9, 'pts': 2, 'p': True}]",,,,,,,
2123,Michał Gurgul,Lech Poznań,Obrońca,28,2.3,12.17,18%,https://fantasy.ekstraklasa.org/player/2123,"[{'r': 6, 'pts': 7, 'p': True}, {'r': 6, 'pts': 2, 'p': True}, {'r': 7, 'pts': 5, 'p': True}, {'r': 8, 'pts': 1, 'p': True}, {'r': 9, 'pts': 0, 'p': False}]",,,,,,,
2733,Luis Palma,Lech Poznań,Pomocnik,28,3.5,8.0,11%,https://fantasy.ekstraklasa.org/player/2733,"[{'r': 6, 'pts': 3, 'p': True}, {'r': 6, 'pts': 6, 'p': True}, {'r': 7, 'pts': 3, 'p': True}, {'r': 8, 'pts': 1, 'p': True}, {'r': 9, 'pts': 0, 'p': False}]",,,,,,,
951,Arkadiusz Jędrych,GKS Katowice,Obrońca,27,2.3,11.74,15%,https://fantasy.ekstraklasa.org/player/951,"[{'r': 5, 'pts': 13, 'p': True}, {'r': 6, 'pts': -1, 'p': True}, {'r': 7, 'pts': 0, 'p': True}, {'r': 8, 'pts': 7, 'p': True}, {'r': 9, 'pts': 0, 'p': False}]",,,,,,,
1126,Kamil Piątkowski,Legia Warszawa,Obrońca,27,1.9,14.21,9%,https://fantasy.ekstraklasa.org/player/1126,"[{'r': 5, 'pts': 2, 'p': True}, {'r': 6, 'pts': 2, 'p': True}, {'r': 7, 'pts': 2, 'p': True}, {'r': 8, 'pts': -1, 'p': True}, {'r': 9, 'pts': 0, 'p': False}]",Kontuzjowany,,,,,,
2104,Michal Sáček,Górnik Zabrze,Obrońca,27,1.8,15.0,3%,https://fantasy.ekstraklasa.org/player/2104,"[{'r': 6, 'pts': 0, 'p': True}, {'r': 7, 'pts': 5, 'p': True}, {'r': 8, 'pts': 6, 'p': True}, {'r': 8, 'pts': 2, 'p': True}, {'r': 9, 'pts': 5, 'p': True}]",,,,,,,
1225,Jan Grzesik,Radomiak Radom,Obrońca,26,1.9,13.68,20%,https://fantasy.ekstraklasa.org/player/1225,"[{'r': 5, 'pts': 5, 'p': True}, {'r': 6, 'pts': 3, 'p': True}, {'r': 7, 'pts': 5, 'p': True}, {'r': 8, 'pts': 1, 'p': True}, {'r': 9, 'pts': 0, 'p': False}]",,,,,,,
1712,Joel Pereira,Lech Poznań,Obrońca,26,2.1,12.38,9%,https://fantasy.ekstraklasa.org/player/1712,"[{'r': 6, 'pts': 7, 'p': True}, {'r': 6, 'pts': 2, 'p': True}, {'r': 7, 'pts': 7, 'p': True}, {'r': 8, 'pts': 1, 'p': True}, {'r': 9, 'pts': 0, 'p': False}]",,,,,,,
2163,Marcel Pięczek,Korona Kielce,Obrońca,26,1.8,14.44,5%,https://fantasy.ekstraklasa.org/player/2163,"[{'r': 6, 'pts': 6, 'p': True}, {'r': 7, 'pts': 0, 'p': False}, {'r': 8, 'pts': 1, 'p': True}, {'r': 8, 'pts': 3, 'p': True}, {'r': 9, 'pts': 2, 'p': True}]",,,,,,,
681,Michał Nalepa,Zagłębie Lubin,Obrońca,25,1.7,14.71,2%,https://fantasy.ekstraklasa.org/player/681,"[{'r': 6, 'pts': 0, 'p': False}, {'r': 7, 'pts': 6, 'p': True}, {'r': 8, 'pts': 7, 'p': True}, {'r': 8, 'pts': 3, 'p': True}, {'r': 9, 'pts': 0, 'p': True}]",,,,,,,
827,Mateusz Grzybek,Zagłębie Lubin,Obrońca,25,1.9,13.16,3%,https://fantasy.ekstraklasa.org/player/827,"[{'r': 6, 'pts': 5, 'p': True}, {'r': 7, 'pts': 2, 'p': True}, {'r': 8, 'pts': 0, 'p': False}, {'r': 8, 'pts': 0, 'p': False}, {'r': 9, 'pts': 1, 'p': True}]",,,,,,,
1931,Steve Kapuadi,Widzew Łódź,Obrońca,25,1.9,13.16,8%,https://fantasy.ekstraklasa.org/player/1931,"[{'r': 5, 'pts': -4, 'p': True}, {'r': 6, 'pts': 4, 'p': True}, {'r': 7, 'pts': 5, 'p': True}, {'r': 8, 'pts': 2, 'p': True}, {'r': 9, 'pts': 1, 'p': True}]",,,,,,,
2367,Wojciech Mońka,Lech Poznań,Obrońca,25,2.1,11.9,19%,https://fantasy.ekstraklasa.org/player/2367,"[{'r': 6, 'pts': 3, 'p': True}, {'r': 6, 'pts': 2, 'p': True}, {'r': 7, 'pts': 5, 'p': True}, {'r': 8, 'pts': 1, 'p': True}, {'r': 9, 'pts': 0, 'p': False}]",,,,,,,
2491,Maciej Wojciechowski,Pogoń Szczecin,Pomocnik,25,0.9,27.78,4%,https://fantasy.ekstraklasa.org/player/2491,"[{'r': 5, 'pts': 6, 'p': True}, {'r': 6, 'pts': 3, 'p': True}, {'r': 7, 'pts': 2, 'p': True}, {'r': 8, 'pts': 4, 'p': True}, {'r': 9, 'pts': 3, 'p': True}]",,,,,,,
2498,Patrik Wålemark,Lech Poznań,Pomocnik,25,2.3,10.87,23%,https://fantasy.ekstraklasa.org/player/2498,"[{'r': 6, 'pts': 2, 'p': True}, {'r': 6, 'pts': 10, 'p': True}, {'r': 7, 'pts': 2, 'p': True}, {'r': 8, 'pts': 1, 'p': True}, {'r': 9, 'pts': 0, 'p': False}]",,,,,,,
95,Karol Świderski,Widzew Łódź,Napastnik,23,2.4,9.58,17%,https://fantasy.ekstraklasa.org/player/95,"[{'r': 5, 'pts': 5, 'p': True}, {'r': 6, 'pts': 6, 'p': True}, {'r': 7, 'pts': 2, 'p': True}, {'r': 8, 'pts': 1, 'p': True}, {'r': 9, 'pts': 2, 'p': True}]",,,,,,,
2053,Sebastian Madejski,Cracovia,Bramkarz,23,1.7,13.53,5%,https://fantasy.ekstraklasa.org/player/2053,"[{'r': 5, 'pts': 2, 'p': True}, {'r': 6, 'pts': 2, 'p': True}, {'r': 7, 'pts': 3, 'p': True}, {'r': 8, 'pts': -2, 'p': True}, {'r': 9, 'pts': 1, 'p': True}]",,,,,,,
2759,Eman Markovic,GKS Katowice,Pomocnik,23,2.1,10.95,3%,https://fantasy.ekstraklasa.org/player/2759,"[{'r': 5, 'pts': 9, 'p': True}, {'r': 6, 'pts': 5, 'p': True}, {'r': 7, 'pts': 1, 'p': True}, {'r': 8, 'pts': 2, 'p': True}, {'r': 9, 'pts': 0, 'p': False}]",,,,,,,
1925,Gabriel Kobylak,GKS Katowice,Bramkarz,22,1.7,12.94,3%,https://fantasy.ekstraklasa.org/player/1925,"[{'r': 5, 'pts': 7, 'p': True}, {'r': 6, 'pts': 3, 'p': True}, {'r': 7, 'pts': 1, 'p': True}, {'r': 8, 'pts': 2, 'p': True}, {'r': 9, 'pts': 2, 'p': True}]",,,,,,,
2454,Pau Resta,GKS Katowice,Obrońca,22,1.8,12.22,2%,https://fantasy.ekstraklasa.org/player/2454,"[{'r': 5, 'pts': 13, 'p': True}, {'r': 6, 'pts': 2, 'p': True}, {'r': 7, 'pts': 0, 'p': True}, {'r': 8, 'pts': 1, 'p': True}, {'r': 9, 'pts': 2, 'p': True}]",,,,,,,
1386,Ariel Mosór,Korona Kielce,Obrońca,21,1.8,11.67,5%,https://fantasy.ekstraklasa.org/player/1386,"[{'r': 6, 'pts': 6, 'p': True}, {'r': 7, 'pts': 2, 'p': True}, {'r': 8, 'pts': 0, 'p': True}, {'r': 8, 'pts': 3, 'p': True}, {'r': 9, 'pts': 2, 'p': True}]",,,,,,,
2000,Lisandro Semedo,Wieczysta Kraków,Pomocnik,21,1.8,11.67,1%,https://fantasy.ekstraklasa.org/player/2000,"[{'r': 5, 'pts': 7, 'p': True}, {'r': 6, 'pts': 2, 'p': True}, {'r': 7, 'pts': 2, 'p': True}, {'r': 8, 'pts': 2, 'p': True}, {'r': 9, 'pts': 1, 'p': True}]",,,,,,,
