player_id,name,captain_count,captain_pct
765,Imaz,5,19.2%
2205,Pululu,5,19.2%
2411,Bobček,5,19.2%
480,Nowak,4,15.4%
2671,Czubak,3,11.5%
303,Stępiński,2,7.7%
2234,Gholizadeh,1,3.8%
2110,Mena,1,3.8%
