player_id,name,captain_count,captain_pct
2205,Pululu,2248,15.0%
2476,Braut Brunes,2149,14.3%
480,Nowak,2090,13.9%
2411,Bobček,1948,13.0%
765,Imaz,1470,9.8%
2110,Mena,1191,7.9%
1475,Ishak,541,3.6%
2389,Diaby-Fadiga,346,2.3%
303,Stępiński,336,2.2%
2671,Czubak,294,2.0%
2234,Gholizadeh,262,1.7%
1794,Grosicki,250,1.7%
2817,Kornvig,185,1.2%
1299,Carlos,125,0.8%
1010,Félix Garcia,89,0.6%
1192,Janža,88,0.6%
2423,N&#039;Diaye,54,0.4%
991,Neugebauer,54,0.4%
1719,Ameyaw,53,0.4%
1928,Svarnas,53,0.4%
2783,Zeqiri,52,0.3%
1363,Wdowik,51,0.3%
2406,Chłań,49,0.3%
1529,Fornalczyk,46,0.3%
2799,Bukari,45,0.3%
774,Bergier,45,0.3%
2733,Palma,40,0.3%
2768,Čolak,36,0.2%
860,Długosz,34,0.2%
128,Sekulski,32,0.2%
2717,Rodríguez,26,0.2%
2481,Hasić,26,0.2%
1757,Mrozek,24,0.2%
951,Jędrych,22,0.1%
1225,Grzesik,22,0.1%
1835,Biczachczjan,21,0.1%
1341,Tudor,21,0.1%
1540,Wojtuszek,20,0.1%
86,Romanczuk,19,0.1%
2757,Krasniqi,18,0.1%
1327,K. Urbański,18,0.1%
2386,Hellebrand,18,0.1%
1909,Adamski,16,0.1%
2498,Wålemark,16,0.1%
563,Wasielewski,15,0.1%
1935,Shehu,14,0.1%
2483,Capita,13,0.1%
2123,Gurgul,12,0.1%
1782,Maurides,11,0.1%
2758,Greenwood,11,0.1%
2767,Agnero,11,0.1%
2708,Rajović,11,0.1%
2526,Liseth,11,0.1%
722,Angielski,11,0.1%
2384,Galán,10,0.1%
1400,Dziekoński,10,0.1%
632,Nowak,9,0.1%
2551,Barkowskij,9,0.1%
2679,Mukairu,9,0.1%
2562,Mazurek,9,0.1%
2800,Cheng,8,0.1%
1770,Pieńko,8,0.1%
1632,Kozubal,8,0.1%
184,Wolski,8,0.1%
2424,Wolski,8,0.1%
1616,Zreľák,8,0.1%
1853,Racovițan,7,0.0%
1712,Pereira,7,0.0%
1795,Abramowicz,7,0.0%
1285,Luquinhas,7,0.0%
1126,Piątkowski,6,0.0%
2280,Ulvestad,6,0.0%
2801,Drągowski,6,0.0%
2287,Zych,6,0.0%
790,Plach,6,0.0%
138,Gumny,6,0.0%
701,Kun,5,0.0%
2286,Cojocaru,5,0.0%
395,Kubicki,5,0.0%
2698,Bengtsson,5,0.0%
458,Reca,5,0.0%
392,Jagiełło,5,0.0%
2779,Jurić,5,0.0%
147,Jóźwiak,5,0.0%
2825,Sans,5,0.0%
2802,Lerager,5,0.0%
2775,Ronaldo,4,0.0%
2728,Rivas,4,0.0%
2552,Sotiríou,4,0.0%
2793,Dominguès,4,0.0%
171,Chrapek,4,0.0%
2707,Pozo,4,0.0%
994,Klemenz,3,0.0%
2737,Bulat,3,0.0%
791,Błanik,3,0.0%
1539,López,3,0.0%
2477,Reguła,3,0.0%
2281,Kerk,3,0.0%
2211,Elitim,3,0.0%
2071,Koútris,3,0.0%
1168,Makuch,2,0.0%
2208,Remacle,2,0.0%
2408,Kapić,2,0.0%
2502,Katsantónis,2,0.0%
2819,Baždar,2,0.0%
1880,Szkurin,2,0.0%
1545,Rodin,2,0.0%
2001,Leiva,2,0.0%
2410,Żelizko,2,0.0%
2053,Madejski,2,0.0%
2745,Klich,2,0.0%
2676,Twumasi,2,0.0%
2699,Rodrigues,2,0.0%
2082,Rocha,2,0.0%
2473,Kosidis,2,0.0%
2505,Keramítsis,2,0.0%
2747,Vallejo,1,0.0%
587,Dziczek,1,0.0%
2719,Sanca,1,0.0%
2206,Dalmau,1,0.0%
1477,Sezonienko,1,0.0%
2366,Golonka,1,0.0%
992,Wiśniewski,1,0.0%
1625,Rusyn,1,0.0%
2794,Sadílek,1,0.0%
2711,Espiau,1,0.0%
1521,Kapustka,1,0.0%
2461,Ismaheel,1,0.0%
2176,Kowalczyk,1,0.0%
1332,Jirka,1,0.0%
2016,Lewicki,1,0.0%
1931,Kapuadi,1,0.0%
2073,Wahlqvist,1,0.0%
1573,Milić,1,0.0%
181,Pawłowski,1,0.0%
2659,Łubik,1,0.0%
2640,Haglind-Sangré,1,0.0%
1411,Leszczyński,1,0.0%
2780,Ćirković,1,0.0%
2447,Moutinho,1,0.0%
1435,Strączek,1,0.0%
1569,Wójcik,1,0.0%
2354,Gikiewicz,1,0.0%
2637,Kamiński,1,0.0%
87,Szymański,1,0.0%
2046,Drachal,1,0.0%
1756,Matuszewski,1,0.0%
2225,Álvarez,1,0.0%
2523,Wichtowski,1,0.0%
2588,Perković,1,0.0%
1319,Wszołek,1,0.0%
2639,Edmundsson,1,0.0%
2430,Nsame,1,0.0%
2367,Mońka,1,0.0%
2782,Charpentier,1,0.0%
