player_id,name,position,in_squad_count,in_starting_count,captain_count,squad_pct,starting_pct,captain_pct
480,Nowak,3,24,24,6,92.3%,92.3%,23.1%
2110,Mena,3,21,21,0,80.8%,80.8%,0.0%
2411,Bobček,4,19,19,7,73.1%,73.1%,26.9%
860,Długosz,2,18,18,0,69.2%,69.2%,0.0%
2560,Ciszek,,18,0,0,69.2%,0.0%,0.0%
2234,Gholizadeh,3,16,16,1,61.5%,61.5%,3.8%
2205,Pululu,4,15,15,2,57.7%,57.7%,7.7%
2423,N&#039;Diaye,3,14,14,1,53.8%,53.8%,3.8%
2598,Matysek,,13,0,0,50.0%,0.0%,0.0%
765,Imaz,3,12,12,3,46.2%,46.2%,11.5%
303,Stępiński,4,11,11,1,42.3%,42.3%,3.8%
1299,Carlos,2,10,9,0,38.5%,34.6%,0.0%
563,Wasielewski,2,9,8,0,34.6%,30.8%,0.0%
2671,Czubak,4,9,9,1,34.6%,34.6%,3.8%
2476,Braut Brunes,4,9,7,2,34.6%,26.9%,7.7%
1540,Wojtuszek,,8,5,0,30.8%,19.2%,0.0%
2608,Vereshchak,,7,0,0,26.9%,0.0%,0.0%
2123,Gurgul,,7,6,0,26.9%,23.1%,0.0%
790,Plach,1,6,6,0,23.1%,23.1%,0.0%
951,Jędrych,2,6,6,0,23.1%,23.1%,0.0%
1363,Wdowik,2,5,4,0,19.2%,15.4%,0.0%
2829,Urbański,,5,0,0,19.2%,0.0%,0.0%
2481,Hasić,3,5,5,0,19.2%,19.2%,0.0%
1795,Abramowicz,1,5,5,0,19.2%,19.2%,0.0%
130,Burić,1,4,3,0,15.4%,11.5%,0.0%
2736,Popielec,,4,0,0,15.4%,0.0%,0.0%
1192,Janža,2,4,3,0,15.4%,11.5%,0.0%
2483,Capita,3,4,4,0,15.4%,15.4%,0.0%
2366,Golonka,,4,0,0,15.4%,0.0%,0.0%
1400,Dziekoński,1,4,4,0,15.4%,15.4%,0.0%
2530,Lewandowski,,4,0,0,15.4%,0.0%,0.0%
1569,Wójcik,2,4,4,0,15.4%,15.4%,0.0%
2676,Twumasi,,4,2,0,15.4%,7.7%,0.0%
1225,Grzesik,2,3,3,0,11.5%,11.5%,0.0%
2789,Kokosiński,,3,0,0,11.5%,0.0%,0.0%
827,Grzybek,2,3,3,0,11.5%,11.5%,0.0%
2562,Mazurek,,3,2,0,11.5%,7.7%,0.0%
1757,Mrozek,1,3,3,0,11.5%,11.5%,0.0%
1794,Grosicki,3,2,2,1,7.7%,7.7%,3.8%
2764,Sinkiewicz,,2,0,0,7.7%,0.0%,0.0%
2406,Chłań,3,2,2,0,7.7%,7.7%,0.0%
2753,Šutalo,2,2,2,0,7.7%,7.7%,0.0%
2281,Kerk,3,2,2,0,7.7%,7.7%,0.0%
2016,Lewicki,,2,1,0,7.7%,3.8%,0.0%
2741,Peškovič,,2,0,0,7.7%,0.0%,0.0%
2790,Kaczorowski,,2,0,0,7.7%,0.0%,0.0%
2696,Głowiński,,2,0,0,7.7%,0.0%,0.0%
2643,Zając,,2,0,0,7.7%,0.0%,0.0%
2367,Mońka,2,2,2,0,7.7%,7.7%,0.0%
2698,Bengtsson,3,2,2,0,7.7%,7.7%,0.0%
1411,Leszczyński,1,2,2,0,7.7%,7.7%,0.0%
2824,Żabicki,,1,0,0,3.8%,0.0%,0.0%
1782,Maurides,4,1,1,0,3.8%,3.8%,0.0%
2786,Bałabuch,,1,0,0,3.8%,0.0%,0.0%
2595,Polak,,1,0,0,3.8%,0.0%,0.0%
1632,Kozubal,3,1,1,0,3.8%,3.8%,0.0%
2287,Zych,1,1,1,0,3.8%,3.8%,0.0%
1968,Mijuśković,2,1,1,0,3.8%,3.8%,0.0%
2053,Madejski,1,1,1,0,3.8%,3.8%,0.0%
1623,Borowski,,1,0,0,3.8%,0.0%,0.0%
2763,Traoré,2,1,1,0,3.8%,3.8%,0.0%
774,Bergier,4,1,1,1,3.8%,3.8%,3.8%
1010,Félix Garcia,3,1,1,0,3.8%,3.8%,0.0%
2552,Sotiríou,2,1,1,0,3.8%,3.8%,0.0%
2114,Burek,,1,0,0,3.8%,0.0%,0.0%
1928,Svarnas,,1,0,0,3.8%,0.0%,0.0%
2280,Ulvestad,3,1,1,0,3.8%,3.8%,0.0%
2826,Szabó,4,1,1,0,3.8%,3.8%,0.0%
2754,Klat,,1,0,0,3.8%,0.0%,0.0%
2751,Stanowski,,1,0,0,3.8%,0.0%,0.0%
2825,Sans,3,1,1,0,3.8%,3.8%,0.0%
2603,Kubiak,,1,0,0,3.8%,0.0%,0.0%
1747,Drapiński,,1,0,0,3.8%,0.0%,0.0%
2735,Swatowski,,1,0,0,3.8%,0.0%,0.0%
1475,Ishak,4,1,1,0,3.8%,3.8%,0.0%
2779,Jurić,,1,0,0,3.8%,0.0%,0.0%
1280,Michalski,2,1,1,0,3.8%,3.8%,0.0%
773,Scalet,,1,0,0,3.8%,0.0%,0.0%
1880,Szkurin,4,1,1,0,3.8%,3.8%,0.0%
2389,Diaby-Fadiga,3,1,1,0,3.8%,3.8%,0.0%
2659,Łubik,1,1,1,0,3.8%,3.8%,0.0%
2707,Pozo,3,1,1,0,3.8%,3.8%,0.0%
2637,Kamiński,,1,0,0,3.8%,0.0%,0.0%
2498,Wålemark,,1,0,0,3.8%,0.0%,0.0%
1712,Pereira,,1,0,0,3.8%,0.0%,0.0%
2737,Bulat,3,1,1,0,3.8%,3.8%,0.0%
2316,Pruchniewski,,1,0,0,3.8%,0.0%,0.0%
2783,Zeqiri,,1,0,0,3.8%,0.0%,0.0%
2610,Navarro,,1,0,0,3.8%,0.0%,0.0%
2424,Wolski,3,1,1,0,3.8%,3.8%,0.0%
994,Klemenz,,1,0,0,3.8%,0.0%,0.0%
2491,Wojciechowski,,1,0,0,3.8%,0.0%,0.0%
