player_id,name,team,position,total_points,price,points_per_price,popularity_pct,stats_url,form
790,František Plach,Piast Gliwice,Bramkarz,23,2.0,11.5,13%,https://fantasy.ekstraklasa.org/player/790,"[{'r': 19, 'pts': 3, 'p': True}, {'r': 19, 'pts': 8, 'p': True}, {'r': 20, 'pts': 6, 'p': True}, {'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 2, 'p': True}]"
1573,Antonio Milić,Lech Poznań,Obrońca,23,1.9,12.11,3%,https://fantasy.ekstraklasa.org/player/1573,"[{'r': 19, 'pts': -3, 'p': True}, {'r': 19, 'pts': 1, 'p': True}, {'r': 20, 'pts': 3, 'p': True}, {'r': 21, 'pts': 6, 'p': True}, {'r': 22, 'pts': 10, 'p': True}]"
2424,Bartosz Wolski,Motor Lublin,Pomocnik,23,1.9,12.11,5%,https://fantasy.ekstraklasa.org/player/2424,"[{'r': 19, 'pts': 4, 'p': True}, {'r': 20, 'pts': 2, 'p': True}, {'r': 21, 'pts': 7, 'p': True}, {'r': 22, 'pts': 6, 'p': True}]"
2671,Karol Czubak,Motor Lublin,Napastnik,23,2.8,8.21,32%,https://fantasy.ekstraklasa.org/player/2671,"[{'r': 19, 'pts': 7, 'p': True}, {'r': 20, 'pts': 2, 'p': True}, {'r': 21, 'pts': 0, 'p': True}, {'r': 22, 'pts': 7, 'p': True}]"
2698,Leo Bengtsson,Lech Poznań,Pomocnik,23,2.1,10.95,4%,https://fantasy.ekstraklasa.org/player/2698,"[{'r': 19, 'pts': 2, 'p': True}, {'r': 19, 'pts': 2, 'p': True}, {'r': 20, 'pts': 6, 'p': True}, {'r': 21, 'pts': 4, 'p': True}, {'r': 22, 'pts': 6, 'p': True}]"
2717,Pablo Rodríguez,Lech Poznań,Pomocnik,23,1.9,12.11,7%,https://fantasy.ekstraklasa.org/player/2717,"[{'r': 19, 'pts': 2, 'p': True}, {'r': 19, 'pts': 2, 'p': True}, {'r': 20, 'pts': 4, 'p': True}, {'r': 21, 'pts': 9, 'p': True}, {'r': 22, 'pts': 3, 'p': True}]"
2719,Leandro Sanca,Piast Gliwice,Pomocnik,23,1.8,12.78,1%,https://fantasy.ekstraklasa.org/player/2719,"[{'r': 19, 'pts': 5, 'p': True}, {'r': 19, 'pts': 4, 'p': True}, {'r': 20, 'pts': 2, 'p': True}, {'r': 21, 'pts': 1, 'p': True}, {'r': 22, 'pts': 6, 'p': True}]"
2775,Fábio Ronaldo,Motor Lublin,Pomocnik,23,2.0,11.5,4%,https://fantasy.ekstraklasa.org/player/2775,"[{'r': 19, 'pts': 6, 'p': True}, {'r': 20, 'pts': 2, 'p': True}, {'r': 21, 'pts': 5, 'p': True}, {'r': 22, 'pts': 7, 'p': True}]"
860,Wiktor Długosz,Korona Kielce,Obrońca,22,1.8,12.22,29%,https://fantasy.ekstraklasa.org/player/860,"[{'r': 19, 'pts': 3, 'p': True}, {'r': 20, 'pts': 1, 'p': True}, {'r': 21, 'pts': 12, 'p': True}, {'r': 22, 'pts': 5, 'p': True}]"
1280,Damian Michalski,Zagłębie Lubin,Obrońca,22,1.8,12.22,2%,https://fantasy.ekstraklasa.org/player/1280,"[{'r': 19, 'pts': 1, 'p': True}, {'r': 20, 'pts': 5, 'p': True}, {'r': 21, 'pts': 5, 'p': True}, {'r': 22, 'pts': 6, 'p': True}]"
1299,Jean Carlos Silva,Raków Częstochowa,Obrońca,22,1.8,12.22,12%,https://fantasy.ekstraklasa.org/player/1299,"[{'r': 19, 'pts': 1, 'p': True}, {'r': 20, 'pts': 5, 'p': True}, {'r': 21, 'pts': 4, 'p': True}, {'r': 22, 'pts': 6, 'p': True}]"
1475,Mikael Ishak,Lech Poznań,Napastnik,22,4.1,5.37,17%,https://fantasy.ekstraklasa.org/player/1475,"[{'r': 19, 'pts': 2, 'p': True}, {'r': 19, 'pts': 2, 'p': True}, {'r': 20, 'pts': 6, 'p': True}, {'r': 21, 'pts': 0, 'p': False}, {'r': 22, 'pts': 3, 'p': True}]"
2286,Valentin Cojocaru,Pogoń Szczecin,Bramkarz,22,1.8,12.22,4%,https://fantasy.ekstraklasa.org/player/2286,"[{'r': 19, 'pts': 2, 'p': True}, {'r': 20, 'pts': 3, 'p': True}, {'r': 21, 'pts': 6, 'p': True}, {'r': 22, 'pts': 6, 'p': True}]"
2505,Dimítrios Keramítsis,Pogoń Szczecin,Obrońca,22,1.7,12.94,2%,https://fantasy.ekstraklasa.org/player/2505,"[{'r': 19, 'pts': 1, 'p': True}, {'r': 20, 'pts': 2, 'p': True}, {'r': 21, 'pts': 6, 'p': True}, {'r': 22, 'pts': 5, 'p': True}]"
2679,Paul Mukairu,Pogoń Szczecin,Pomocnik,22,2.0,11.0,2%,https://fantasy.ekstraklasa.org/player/2679,"[{'r': 19, 'pts': 2, 'p': True}, {'r': 20, 'pts': 2, 'p': True}, {'r': 21, 'pts': 10, 'p': True}, {'r': 22, 'pts': 4, 'p': True}]"
681,Michał Nalepa,Zagłębie Lubin,Obrońca,21,1.7,12.35,3%,https://fantasy.ekstraklasa.org/player/681,"[{'r': 19, 'pts': 1, 'p': True}, {'r': 20, 'pts': 3, 'p': True}, {'r': 21, 'pts': 5, 'p': True}, {'r': 22, 'pts': 6, 'p': True}]"
765,Jesús Imaz,Jagiellonia Białystok,Pomocnik,21,4.2,5.0,26%,https://fantasy.ekstraklasa.org/player/765,"[{'r': 19, 'pts': 6, 'p': True}, {'r': 19, 'pts': 0, 'p': False}, {'r': 20, 'pts': 7, 'p': True}, {'r': 21, 'pts': 0, 'p': False}, {'r': 22, 'pts': 6, 'p': True}]"
2053,Sebastian Madejski,Cracovia,Bramkarz,21,1.9,11.05,5%,https://fantasy.ekstraklasa.org/player/2053,"[{'r': 19, 'pts': 6, 'p': True}, {'r': 20, 'pts': 3, 'p': True}, {'r': 21, 'pts': 6, 'p': True}, {'r': 22, 'pts': 6, 'p': True}]"
2071,Leonárdo Koútris,Pogoń Szczecin,Obrońca,21,1.8,11.67,4%,https://fantasy.ekstraklasa.org/player/2071,"[{'r': 19, 'pts': 1, 'p': True}, {'r': 20, 'pts': 2, 'p': True}, {'r': 21, 'pts': 6, 'p': True}, {'r': 22, 'pts': 6, 'p': True}]"
2450,Ivan Brkić,Motor Lublin,Bramkarz,21,1.8,11.67,2%,https://fantasy.ekstraklasa.org/player/2450,"[{'r': 19, 'pts': 8, 'p': True}, {'r': 20, 'pts': 1, 'p': True}, {'r': 21, 'pts': 0, 'p': True}, {'r': 22, 'pts': 4, 'p': True}]"
632,Wiktor Nowak,Wisła Płock,Pomocnik,20,1.7,11.76,6%,https://fantasy.ekstraklasa.org/player/632,"[{'r': 19, 'pts': 8, 'p': True}, {'r': 20, 'pts': 2, 'p': True}, {'r': 21, 'pts': 1, 'p': True}, {'r': 22, 'pts': 7, 'p': True}]"
1435,Rafał Strączek,GKS Katowice,Bramkarz,20,1.8,11.11,3%,https://fantasy.ekstraklasa.org/player/1435,"[{'r': 19, 'pts': 6, 'p': True}, {'r': 19, 'pts': 0, 'p': False}, {'r': 20, 'pts': 5, 'p': True}, {'r': 21, 'pts': 3, 'p': True}, {'r': 22, 'pts': 2, 'p': True}]"
2287,Oliwier Zych,Raków Częstochowa,Bramkarz,20,1.9,10.53,6%,https://fantasy.ekstraklasa.org/player/2287,"[{'r': 19, 'pts': 2, 'p': True}, {'r': 20, 'pts': 5, 'p': True}, {'r': 21, 'pts': 5, 'p': True}, {'r': 22, 'pts': 7, 'p': True}]"
138,Robert Gumny,Lech Poznań,Obrońca,19,1.8,10.56,5%,https://fantasy.ekstraklasa.org/player/138,"[{'r': 19, 'pts': 1, 'p': True}, {'r': 19, 'pts': 2, 'p': True}, {'r': 20, 'pts': 5, 'p': True}, {'r': 21, 'pts': 7, 'p': True}, {'r': 22, 'pts': 3, 'p': True}]"
563,Marcin Wasielewski,GKS Katowice,Obrońca,19,1.9,10.0,14%,https://fantasy.ekstraklasa.org/player/563,"[{'r': 19, 'pts': 6, 'p': True}, {'r': 19, 'pts': 0, 'p': False}, {'r': 20, 'pts': 7, 'p': True}, {'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 1, 'p': True}]"
633,Mateusz Wdowiak,GKS Katowice,Pomocnik,19,1.7,11.18,3%,https://fantasy.ekstraklasa.org/player/633,"[{'r': 19, 'pts': 4, 'p': True}, {'r': 19, 'pts': 0, 'p': False}, {'r': 20, 'pts': 4, 'p': True}, {'r': 21, 'pts': 1, 'p': True}, {'r': 22, 'pts': 7, 'p': True}]"
1540,Norbert Wojtuszek,Jagiellonia Białystok,Obrońca,19,1.8,10.56,28%,https://fantasy.ekstraklasa.org/player/1540,"[{'r': 19, 'pts': 7, 'p': True}, {'r': 19, 'pts': 0, 'p': False}, {'r': 20, 'pts': 4, 'p': True}, {'r': 21, 'pts': 5, 'p': True}, {'r': 22, 'pts': 2, 'p': True}]"
2367,Wojciech Mońka,Lech Poznań,Obrońca,19,1.7,11.18,8%,https://fantasy.ekstraklasa.org/player/2367,"[{'r': 19, 'pts': 0, 'p': False}, {'r': 19, 'pts': 2, 'p': True}, {'r': 20, 'pts': 7, 'p': True}, {'r': 21, 'pts': 6, 'p': True}, {'r': 22, 'pts': 3, 'p': True}]"
2481,Ajdin Hasić,Cracovia,Pomocnik,19,2.1,9.05,8%,https://fantasy.ekstraklasa.org/player/2481,"[{'r': 19, 'pts': 4, 'p': True}, {'r': 20, 'pts': 7, 'p': True}, {'r': 21, 'pts': 3, 'p': True}, {'r': 22, 'pts': 3, 'p': True}]"
2562,Bartosz Mazurek,Jagiellonia Białystok,Pomocnik,19,1.5,12.67,19%,https://fantasy.ekstraklasa.org/player/2562,"[{'r': 19, 'pts': 8, 'p': True}, {'r': 19, 'pts': 0, 'p': False}, {'r': 20, 'pts': 2, 'p': True}, {'r': 21, 'pts': 3, 'p': True}, {'r': 22, 'pts': 1, 'p': True}]"
2160,Roman Jakuba,Zagłębie Lubin,Obrońca,18,1.7,10.59,1%,https://fantasy.ekstraklasa.org/player/2160,"[{'r': 19, 'pts': 1, 'p': True}, {'r': 20, 'pts': 3, 'p': True}, {'r': 21, 'pts': 5, 'p': True}, {'r': 22, 'pts': 6, 'p': True}]"
2476,Jonatan Braut Brunes,Raków Częstochowa,Napastnik,18,2.6,6.92,24%,https://fantasy.ekstraklasa.org/player/2476,"[{'r': 19, 'pts': 5, 'p': True}, {'r': 20, 'pts': 0, 'p': False}, {'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 3, 'p': True}]"
2552,Konstantínos Sotiríou,Korona Kielce,Obrońca,18,2.0,9.0,4%,https://fantasy.ekstraklasa.org/player/2552,"[{'r': 19, 'pts': 3, 'p': True}, {'r': 20, 'pts': 3, 'p': True}, {'r': 21, 'pts': 10, 'p': True}, {'r': 22, 'pts': 1, 'p': True}]"
2699,Ivo Rodrigues,Motor Lublin,Pomocnik,18,1.8,10.0,1%,https://fantasy.ekstraklasa.org/player/2699,"[{'r': 19, 'pts': 3, 'p': True}, {'r': 20, 'pts': 5, 'p': True}, {'r': 21, 'pts': 4, 'p': True}, {'r': 22, 'pts': 3, 'p': True}]"
2821,Attila Szalai,Pogoń Szczecin,Obrońca,18,1.9,9.47,3%,https://fantasy.ekstraklasa.org/player/2821,"[{'r': 19, 'pts': 1, 'p': True}, {'r': 20, 'pts': 0, 'p': False}, {'r': 21, 'pts': 6, 'p': True}, {'r': 22, 'pts': 6, 'p': True}]"
171,Michał Chrapek,Piast Gliwice,Pomocnik,17,1.8,9.44,2%,https://fantasy.ekstraklasa.org/player/171,"[{'r': 19, 'pts': 1, 'p': True}, {'r': 19, 'pts': 4, 'p': True}, {'r': 20, 'pts': 4, 'p': True}, {'r': 21, 'pts': 0, 'p': True}, {'r': 22, 'pts': 1, 'p': True}]"
991,Tomasz Neugebauer,Lechia Gdańsk,Pomocnik,17,1.7,10.0,3%,https://fantasy.ekstraklasa.org/player/991,"[{'r': 19, 'pts': 7, 'p': True}, {'r': 20, 'pts': 0, 'p': False}, {'r': 21, 'pts': 7, 'p': True}, {'r': 22, 'pts': 2, 'p': True}]"
1539,Iván López,Raków Częstochowa,Pomocnik,17,2.1,8.1,8%,https://fantasy.ekstraklasa.org/player/1539,"[{'r': 19, 'pts': 0, 'p': False}, {'r': 20, 'pts': 0, 'p': False}, {'r': 21, 'pts': 0, 'p': False}, {'r': 22, 'pts': 10, 'p': True}]"
1625,Nazarij Rusyn,Arka Gdynia,Napastnik,17,1.7,10.0,3%,https://fantasy.ekstraklasa.org/player/1625,"[{'r': 19, 'pts': 1, 'p': True}, {'r': 20, 'pts': 6, 'p': True}, {'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 6, 'p': True}]"
2406,Maksym Chłań,Górnik Zabrze,Pomocnik,17,2.0,8.5,9%,https://fantasy.ekstraklasa.org/player/2406,"[{'r': 19, 'pts': 9, 'p': True}, {'r': 20, 'pts': 2, 'p': True}, {'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 2, 'p': True}]"
2483,Osvaldo Capemba Capita,Radomiak Radom,Pomocnik,17,2.1,8.1,9%,https://fantasy.ekstraklasa.org/player/2483,"[{'r': 19, 'pts': 8, 'p': True}, {'r': 20, 'pts': 3, 'p': True}, {'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 2, 'p': True}]"
2753,Boško Šutalo,Cracovia,Obrońca,17,1.8,9.44,3%,https://fantasy.ekstraklasa.org/player/2753,"[{'r': 19, 'pts': 6, 'p': True}, {'r': 20, 'pts': 2, 'p': True}, {'r': 21, 'pts': 5, 'p': True}, {'r': 22, 'pts': 4, 'p': True}]"
2757,Ermal Krasniqi,Legia Warszawa,Pomocnik,17,1.8,9.44,2%,https://fantasy.ekstraklasa.org/player/2757,"[{'r': 19, 'pts': 1, 'p': True}, {'r': 20, 'pts': 8, 'p': True}, {'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 5, 'p': True}]"
2817,Emil Kornvig,Widzew Łódź,Pomocnik,17,2.3,7.39,8%,https://fantasy.ekstraklasa.org/player/2817,"[{'r': 19, 'pts': 1, 'p': True}, {'r': 20, 'pts': 2, 'p': True}, {'r': 21, 'pts': 10, 'p': True}, {'r': 22, 'pts': 2, 'p': True}]"
2825,Pau Sans,Cracovia,Pomocnik,17,1.8,9.44,3%,https://fantasy.ekstraklasa.org/player/2825,"[{'r': 19, 'pts': 9, 'p': True}, {'r': 20, 'pts': 2, 'p': True}, {'r': 21, 'pts': 3, 'p': True}, {'r': 22, 'pts': 1, 'p': True}]"
774,Sebastian Bergier,Widzew Łódź,Napastnik,16,2.3,6.96,13%,https://fantasy.ekstraklasa.org/player/774,"[{'r': 19, 'pts': 6, 'p': True}, {'r': 20, 'pts': 2, 'p': True}, {'r': 21, 'pts': 6, 'p': True}, {'r': 22, 'pts': 0, 'p': False}]"
1675,Filip Majchrowicz,Radomiak Radom,Bramkarz,16,1.8,8.89,4%,https://fantasy.ekstraklasa.org/player/1675,"[{'r': 19, 'pts': 5, 'p': True}, {'r': 20, 'pts': 6, 'p': True}, {'r': 21, 'pts': 1, 'p': True}, {'r': 22, 'pts': 2, 'p': True}]"
1794,Kamil Grosicki,Pogoń Szczecin,Pomocnik,16,3.5,4.57,12%,https://fantasy.ekstraklasa.org/player/1794,"[{'r': 19, 'pts': -1, 'p': True}, {'r': 20, 'pts': 2, 'p': True}, {'r': 21, 'pts': 7, 'p': True}, {'r': 22, 'pts': 4, 'p': True}]"
1835,Wahan Biczachczjan,Legia Warszawa,Pomocnik,16,1.7,9.41,3%,https://fantasy.ekstraklasa.org/player/1835,"[{'r': 19, 'pts': 2, 'p': True}, {'r': 20, 'pts': 2, 'p': True}, {'r': 21, 'pts': 7, 'p': True}, {'r': 22, 'pts': 3, 'p': True}]"
1853,Bogdan Racovițan,Raków Częstochowa,Obrońca,16,2.0,8.0,4%,https://fantasy.ekstraklasa.org/player/1853,"[{'r': 19, 'pts': 1, 'p': True}, {'r': 20, 'pts': 5, 'p': True}, {'r': 21, 'pts': 5, 'p': True}, {'r': 22, 'pts': 6, 'p': True}]"
1928,Stratos Svarnas,Raków Częstochowa,Obrońca,16,2.1,7.62,10%,https://fantasy.ekstraklasa.org/player/1928,"[{'r': 19, 'pts': 5, 'p': True}, {'r': 20, 'pts': 5, 'p': True}, {'r': 21, 'pts': 5, 'p': True}, {'r': 22, 'pts': 0, 'p': False}]"
2384,Borja Galán,GKS Katowice,Obrońca,16,1.9,8.42,3%,https://fantasy.ekstraklasa.org/player/2384,"[{'r': 19, 'pts': 5, 'p': True}, {'r': 19, 'pts': 0, 'p': False}, {'r': 20, 'pts': 0, 'p': False}, {'r': 21, 'pts': 9, 'p': True}, {'r': 22, 'pts': 0, 'p': True}]"
722,Karol Angielski,Pogoń Szczecin,Napastnik,15,1.9,7.89,4%,https://fantasy.ekstraklasa.org/player/722,"[{'r': 19, 'pts': 1, 'p': True}, {'r': 20, 'pts': 1, 'p': True}, {'r': 21, 'pts': 3, 'p': True}, {'r': 22, 'pts': 3, 'p': True}]"
1192,Erik Janža,Górnik Zabrze,Obrońca,15,2.2,6.82,26%,https://fantasy.ekstraklasa.org/player/1192,"[{'r': 19, 'pts': 10, 'p': True}, {'r': 20, 'pts': 2, 'p': True}, {'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 1, 'p': True}]"
1341,Fran Tudor,Raków Częstochowa,Obrońca,15,2.0,7.5,3%,https://fantasy.ekstraklasa.org/player/1341,"[{'r': 19, 'pts': 0, 'p': False}, {'r': 20, 'pts': 5, 'p': True}, {'r': 21, 'pts': 5, 'p': True}, {'r': 22, 'pts': 6, 'p': True}]"
1795,Sławomir Abramowicz,Jagiellonia Białystok,Bramkarz,15,1.9,7.89,19%,https://fantasy.ekstraklasa.org/player/1795,"[{'r': 19, 'pts': 2, 'p': True}, {'r': 19, 'pts': 0, 'p': False}, {'r': 20, 'pts': 4, 'p': True}, {'r': 21, 'pts': 6, 'p': True}, {'r': 22, 'pts': 2, 'p': True}]"
2016,Jakub Lewicki,Piast Gliwice,Obrońca,15,1.7,8.82,3%,https://fantasy.ekstraklasa.org/player/2016,"[{'r': 19, 'pts': 1, 'p': True}, {'r': 19, 'pts': 6, 'p': True}, {'r': 20, 'pts': 6, 'p': True}, {'r': 21, 'pts': 0, 'p': True}, {'r': 22, 'pts': 1, 'p': True}]"
2800,Christopher Cheng,Widzew Łódź,Obrońca,15,1.8,8.33,3%,https://fantasy.ekstraklasa.org/player/2800,"[{'r': 19, 'pts': 0, 'p': True}, {'r': 20, 'pts': 2, 'p': True}, {'r': 21, 'pts': 6, 'p': True}, {'r': 22, 'pts': 5, 'p': True}]"
2801,Bartłomiej Drągowski,Widzew Łódź,Bramkarz,15,1.8,8.33,6%,https://fantasy.ekstraklasa.org/player/2801,"[{'r': 19, 'pts': 0, 'p': True}, {'r': 20, 'pts': 3, 'p': True}, {'r': 21, 'pts': 6, 'p': True}, {'r': 22, 'pts': 5, 'p': True}]"
1363,Bartłomiej Wdowik,Jagiellonia Białystok,Obrońca,14,2.1,6.67,26%,https://fantasy.ekstraklasa.org/player/1363,"[{'r': 19, 'pts': 3, 'p': True}, {'r': 19, 'pts': 0, 'p': False}, {'r': 20, 'pts': 3, 'p': True}, {'r': 21, 'pts': 5, 'p': True}, {'r': 22, 'pts': 2, 'p': True}]"
2435,Zié Ouattara,Radomiak Radom,Obrońca,14,1.9,7.37,4%,https://fantasy.ekstraklasa.org/player/2435,"[{'r': 19, 'pts': 2, 'p': True}, {'r': 20, 'pts': 5, 'p': True}, {'r': 21, 'pts': 1, 'p': True}, {'r': 22, 'pts': 1, 'p': True}]"
2477,Marcel Reguła,Zagłębie Lubin,Pomocnik,14,1.9,7.37,3%,https://fantasy.ekstraklasa.org/player/2477,"[{'r': 19, 'pts': 0, 'p': False}, {'r': 20, 'pts': 0, 'p': False}, {'r': 21, 'pts': 1, 'p': True}, {'r': 22, 'pts': 9, 'p': True}]"
2507,Jesus Diaz,Zagłębie Lubin,Pomocnik,14,1.6,8.75,0%,https://fantasy.ekstraklasa.org/player/2507,"[{'r': 19, 'pts': 1, 'p': True}, {'r': 20, 'pts': 2, 'p': True}, {'r': 21, 'pts': 0, 'p': False}, {'r': 22, 'pts': 7, 'p': True}]"
2571,Gustaw Henriksson,Cracovia,Obrońca,14,1.8,7.78,1%,https://fantasy.ekstraklasa.org/player/2571,"[{'r': 19, 'pts': 0, 'p': False}, {'r': 20, 'pts': 0, 'p': False}, {'r': 21, 'pts': 6, 'p': True}, {'r': 22, 'pts': 5, 'p': True}]"
2582,Martin Minczew,Cracovia,Pomocnik,14,2.0,7.0,1%,https://fantasy.ekstraklasa.org/player/2582,"[{'r': 19, 'pts': 4, 'p': True}, {'r': 20, 'pts': 2, 'p': True}, {'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 0, 'p': False}]"
2629,Morgan Faßbender,Bruk-Bet Termalica Nieciecza,Pomocnik,14,1.7,8.24,1%,https://fantasy.ekstraklasa.org/player/2629,"[{'r': 19, 'pts': 1, 'p': True}, {'r': 20, 'pts': 2, 'p': True}, {'r': 21, 'pts': 7, 'p': True}, {'r': 22, 'pts': 2, 'p': True}]"
2733,Luis Palma,Lech Poznań,Pomocnik,14,2.9,4.83,11%,https://fantasy.ekstraklasa.org/player/2733,"[{'r': 19, 'pts': 0, 'p': True}, {'r': 19, 'pts': 0, 'p': True}, {'r': 20, 'pts': 2, 'p': True}, {'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 2, 'p': True}]"
2763,Brahim Traoré,Cracovia,Obrońca,14,1.8,7.78,1%,https://fantasy.ekstraklasa.org/player/2763,"[{'r': 19, 'pts': 6, 'p': True}, {'r': 20, 'pts': 4, 'p': True}, {'r': 21, 'pts': 4, 'p': True}, {'r': 22, 'pts': 0, 'p': False}]"
2826,Levente Szabó,Zagłębie Lubin,Napastnik,14,1.8,7.78,1%,https://fantasy.ekstraklasa.org/player/2826,"[{'r': 19, 'pts': 1, 'p': True}, {'r': 20, 'pts': 6, 'p': True}, {'r': 21, 'pts': 1, 'p': True}, {'r': 22, 'pts': 3, 'p': True}]"
1225,Jan Grzesik,Radomiak Radom,Obrońca,13,2.6,5.0,17%,https://fantasy.ekstraklasa.org/player/1225,"[{'r': 19, 'pts': 3, 'p': True}, {'r': 20, 'pts': 5, 'p': True}, {'r': 21, 'pts': 1, 'p': True}, {'r': 22, 'pts': 2, 'p': True}]"
1782,Roque Júnior Maurides,Radomiak Radom,Napastnik,13,2.2,5.91,5%,https://fantasy.ekstraklasa.org/player/1782,"[{'r': 19, 'pts': 3, 'p': True}, {'r': 20, 'pts': 1, 'p': True}, {'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 5, 'p': True}]"
