player_id,name,captain_count,captain_pct
2205,Pululu,212,21.2%
480,Nowak,202,20.2%
303,Stępiński,138,13.8%
765,Imaz,100,10.0%
860,Długosz,68,6.8%
2671,Czubak,49,4.9%
2234,Gholizadeh,49,4.9%
2411,Bobček,46,4.6%
2476,Braut Brunes,41,4.1%
1539,López,31,3.1%
1475,Ishak,20,2.0%
2110,Mena,14,1.4%
951,Jędrych,5,0.5%
1360,Chodyna,3,0.3%
1909,Adamski,3,0.3%
2552,Sotiríou,2,0.2%
2424,Wolski,2,0.2%
827,Grzybek,2,0.2%
1835,Biczachczjan,2,0.2%
2708,Rajović,1,0.1%
2668,Svetlin,1,0.1%
2775,Ronaldo,1,0.1%
2733,Palma,1,0.1%
2637,Kamiński,1,0.1%
1363,Wdowik,1,0.1%
