player_id,name,captain_count,captain_pct
480,Nowak,209,20.9%
2205,Pululu,207,20.7%
303,Stępiński,142,14.2%
765,Imaz,98,9.8%
860,Długosz,67,6.7%
2671,Czubak,49,4.9%
2411,Bobček,48,4.8%
2234,Gholizadeh,46,4.6%
2476,Braut Brunes,41,4.1%
1539,López,33,3.3%
1475,Ishak,19,1.9%
2110,Mena,12,1.2%
951,Jędrych,5,0.5%
1360,Chodyna,3,0.3%
1909,Adamski,3,0.3%
2552,Sotiríou,2,0.2%
2424,Wolski,2,0.2%
827,Grzybek,2,0.2%
1835,Biczachczjan,2,0.2%
2708,Rajović,1,0.1%
2668,Svetlin,1,0.1%
2775,Ronaldo,1,0.1%
2733,Palma,1,0.1%
2483,Capita,1,0.1%
1363,Wdowik,1,0.1%
2423,N&#039;Diaye,1,0.1%
415,Marcjanik,1,0.1%
1893,Pacheco,1,0.1%
