player_id,name,position,in_squad_count,in_starting_count,captain_count,squad_pct,starting_pct,captain_pct
1327,Urbański,3,823,785,14,82.3%,78.5%,1.4%
480,Nowak,3,799,799,426,79.9%,79.9%,42.6%
1168,Makuch,4,736,618,9,73.6%,61.8%,0.9%
2431,Vinagre,2,662,462,0,66.2%,46.2%,0.0%
303,Stępiński,4,632,594,28,63.2%,59.4%,2.8%
2477,Reguła,3,522,496,10,52.2%,49.6%,1.0%
2498,Wålemark,3,504,498,69,50.4%,49.8%,6.9%
166,Janicki,2,496,336,0,49.6%,33.6%,0.0%
2940,García,2,466,452,6,46.6%,45.2%,0.6%
951,Jędrych,2,458,450,4,45.8%,45.0%,0.4%
1880,Szkurin,4,407,400,46,40.7%,40.0%,4.6%
2881,Rodado,4,393,393,278,39.3%,39.3%,27.8%
2917,Sayyadmanesh,3,350,341,39,35.0%,34.1%,3.9%
2163,Pięczek,,349,163,0,34.9%,16.3%,0.0%
2123,Gurgul,2,327,323,3,32.7%,32.3%,0.3%
2895,Schulze,,301,214,0,30.1%,21.4%,0.0%
1455,Ławniczak,2,288,242,0,28.8%,24.2%,0.0%
1026,Lis,1,282,266,0,28.2%,26.6%,0.0%
1490,Trelowski,1,276,109,0,27.6%,10.9%,0.0%
2629,Faßbender,,268,21,0,26.8%,2.1%,0.0%
860,Długosz,3,245,186,4,24.5%,18.6%,0.4%
2943,González,3,215,203,6,21.5%,20.3%,0.6%
1319,Wszołek,,205,91,0,20.5%,9.1%,0.0%
2671,Czubak,4,189,181,7,18.9%,18.1%,0.7%
1987,Sánchez,4,182,163,5,18.2%,16.3%,0.5%
1299,Carlos,,179,39,0,17.9%,3.9%,0.0%
2939,Prelec,,165,110,0,16.5%,11.0%,0.0%
1725,Emreli,,161,115,3,16.1%,11.5%,0.3%
2104,Sáček,2,146,65,0,14.6%,6.5%,0.0%
1464,Szmyt,3,136,90,1,13.6%,9.0%,0.1%
2406,Chłań,3,131,117,2,13.1%,11.7%,0.2%
1529,Fornalczyk,3,125,124,14,12.5%,12.4%,1.4%
2805,Hindrich,1,123,80,0,12.3%,8.0%,0.0%
1540,Wojtuszek,,121,37,0,12.1%,3.7%,0.0%
