player_id,name,captain_count,captain_pct
2476,Braut Brunes,7,26.9%
765,Imaz,5,19.2%
774,Bergier,4,15.4%
480,Nowak,3,11.5%
2671,Czubak,2,7.7%
2698,Bengtsson,2,7.7%
2406,Chłań,1,3.8%
1475,Ishak,1,3.8%
2424,Wolski,1,3.8%
