player_id,name,position,in_squad_count,in_starting_count,captain_count,squad_pct,starting_pct,captain_pct
480,Nowak,3,23,23,3,88.5%,88.5%,11.5%
2476,Braut Brunes,4,19,19,7,73.1%,73.1%,26.9%
2205,Pululu,,17,15,0,65.4%,57.7%,0.0%
2406,Chłań,3,15,15,1,57.7%,57.7%,3.8%
2698,Bengtsson,3,15,14,2,57.7%,53.8%,7.7%
951,Jędrych,2,15,12,0,57.7%,46.2%,0.0%
2560,Ciszek,,13,0,0,50.0%,0.0%,0.0%
2659,Łubik,,12,11,0,46.2%,42.3%,0.0%
765,Imaz,3,12,12,5,46.2%,46.2%,19.2%
2671,Czubak,,12,9,2,46.2%,34.6%,7.7%
2123,Gurgul,2,11,11,0,42.3%,42.3%,0.0%
1540,Wojtuszek,,11,9,0,42.3%,34.6%,0.0%
2423,N&#039;Diaye,3,10,7,0,38.5%,26.9%,0.0%
2598,Matysek,,9,0,0,34.6%,0.0%,0.0%
701,Kun,2,8,5,0,30.8%,19.2%,0.0%
774,Bergier,4,8,8,4,30.8%,30.8%,15.4%
166,Janicki,2,8,6,0,30.8%,23.1%,0.0%
563,Wasielewski,,8,3,0,30.8%,11.5%,0.0%
2367,Mońka,2,7,6,0,26.9%,23.1%,0.0%
130,Burić,,7,5,0,26.9%,19.2%,0.0%
1909,Adamski,4,6,5,0,23.1%,19.2%,0.0%
1475,Ishak,4,6,6,1,23.1%,23.1%,3.8%
2424,Wolski,3,6,5,1,23.1%,19.2%,3.8%
2603,Kubiak,,6,4,0,23.1%,15.4%,0.0%
1853,Racovițan,2,5,5,0,19.2%,19.2%,0.0%
1192,Janža,2,5,5,0,19.2%,19.2%,0.0%
2679,Mukairu,,4,2,0,15.4%,7.7%,0.0%
2727,Ława,,4,0,0,15.4%,0.0%,0.0%
1757,Mrozek,1,4,4,0,15.4%,15.4%,0.0%
2562,Mazurek,,4,2,0,15.4%,7.7%,0.0%
2411,Bobček,4,4,3,0,15.4%,11.5%,0.0%
860,Długosz,,4,1,0,15.4%,3.8%,0.0%
1010,Félix Garcia,3,4,3,0,15.4%,11.5%,0.0%
1569,Wójcik,,4,3,0,15.4%,11.5%,0.0%
1280,Michalski,2,3,3,0,11.5%,11.5%,0.0%
827,Grzybek,,3,2,0,11.5%,7.7%,0.0%
992,Wiśniewski,,3,2,0,11.5%,7.7%,0.0%
2780,Ćirković,,3,2,0,11.5%,7.7%,0.0%
1623,Borowski,,2,0,0,7.7%,0.0%,0.0%
1126,Piątkowski,2,2,1,0,7.7%,3.8%,0.0%
2794,Sadílek,3,2,2,0,7.7%,7.7%,0.0%
2759,Markovic,3,2,2,0,7.7%,7.7%,0.0%
2475,Grzejszczak,,2,0,0,7.7%,0.0%,0.0%
2747,Vallejo,,2,1,0,7.7%,3.8%,0.0%
1928,Svarnas,,2,1,0,7.7%,3.8%,0.0%
2805,Hindrich,1,2,2,0,7.7%,7.7%,0.0%
1299,Carlos,2,2,1,0,7.7%,3.8%,0.0%
1712,Pereira,2,2,2,0,7.7%,7.7%,0.0%
2481,Hasić,3,2,2,0,7.7%,7.7%,0.0%
2477,Reguła,3,2,2,0,7.7%,7.7%,0.0%
2366,Golonka,,2,0,0,7.7%,0.0%,0.0%
1795,Abramowicz,1,2,2,0,7.7%,7.7%,0.0%
2733,Palma,3,2,2,0,7.7%,7.7%,0.0%
2832,Grelich,,2,0,0,7.7%,0.0%,0.0%
2225,Álvarez,3,1,1,0,3.8%,3.8%,0.0%
2801,Drągowski,1,1,1,0,3.8%,3.8%,0.0%
2561,Mikielewicz,,1,0,0,3.8%,0.0%,0.0%
2817,Kornvig,3,1,1,0,3.8%,3.8%,0.0%
2281,Kerk,3,1,1,0,3.8%,3.8%,0.0%
2754,Klat,,1,0,0,3.8%,0.0%,0.0%
2163,Pięczek,,1,0,0,3.8%,0.0%,0.0%
2846,Čuić,4,1,1,0,3.8%,3.8%,0.0%
