player_id,name,team,position,total_points,price,points_per_price,popularity_pct,stats_url,form
994,Lukas Klemenz,GKS Katowice,Obrońca,38,1.9,20.0,17%,https://fantasy.ekstraklasa.org/player/994,"[{'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 1, 'p': True}, {'r': 23, 'pts': 3, 'p': True}, {'r': 24, 'pts': 6, 'p': True}, {'r': 25, 'pts': 6, 'p': True}]"
2424,Bartosz Wolski,Motor Lublin,Pomocnik,38,1.9,20.0,7%,https://fantasy.ekstraklasa.org/player/2424,"[{'r': 21, 'pts': 7, 'p': True}, {'r': 22, 'pts': 6, 'p': True}, {'r': 23, 'pts': 4, 'p': True}, {'r': 24, 'pts': 3, 'p': True}, {'r': 25, 'pts': 8, 'p': True}]"
2450,Ivan Brkić,Motor Lublin,Bramkarz,38,1.9,20.0,5%,https://fantasy.ekstraklasa.org/player/2450,"[{'r': 21, 'pts': 0, 'p': True}, {'r': 22, 'pts': 4, 'p': True}, {'r': 23, 'pts': 8, 'p': True}, {'r': 24, 'pts': 5, 'p': True}, {'r': 25, 'pts': 6, 'p': True}]"
2671,Karol Czubak,Motor Lublin,Napastnik,38,2.8,13.57,40%,https://fantasy.ekstraklasa.org/player/2671,"[{'r': 21, 'pts': 0, 'p': True}, {'r': 22, 'pts': 7, 'p': True}, {'r': 23, 'pts': 7, 'p': True}, {'r': 24, 'pts': 2, 'p': True}, {'r': 25, 'pts': 7, 'p': True}]"
633,Mateusz Wdowiak,GKS Katowice,Pomocnik,36,1.8,20.0,4%,https://fantasy.ekstraklasa.org/player/633,"[{'r': 21, 'pts': 1, 'p': True}, {'r': 22, 'pts': 7, 'p': True}, {'r': 23, 'pts': 3, 'p': True}, {'r': 24, 'pts': 4, 'p': True}, {'r': 25, 'pts': 9, 'p': True}]"
1280,Damian Michalski,Zagłębie Lubin,Obrońca,36,1.9,18.95,5%,https://fantasy.ekstraklasa.org/player/1280,"[{'r': 21, 'pts': 5, 'p': True}, {'r': 22, 'pts': 6, 'p': True}, {'r': 23, 'pts': 5, 'p': True}, {'r': 24, 'pts': 10, 'p': True}, {'r': 25, 'pts': 2, 'p': True}]"
2481,Ajdin Hasić,Cracovia,Pomocnik,36,2.1,17.14,6%,https://fantasy.ekstraklasa.org/player/2481,"[{'r': 21, 'pts': 3, 'p': True}, {'r': 22, 'pts': 3, 'p': True}, {'r': 23, 'pts': 2, 'p': True}, {'r': 24, 'pts': 1, 'p': True}, {'r': 25, 'pts': 7, 'p': True}]"
765,Jesús Imaz,Jagiellonia Białystok,Pomocnik,35,4.2,8.33,28%,https://fantasy.ekstraklasa.org/player/765,"[{'r': 21, 'pts': 0, 'p': False}, {'r': 22, 'pts': 6, 'p': True}, {'r': 23, 'pts': 2, 'p': True}, {'r': 24, 'pts': 2, 'p': True}, {'r': 25, 'pts': 7, 'p': True}]"
1435,Rafał Strączek,GKS Katowice,Bramkarz,35,1.9,18.42,5%,https://fantasy.ekstraklasa.org/player/1435,"[{'r': 21, 'pts': 3, 'p': True}, {'r': 22, 'pts': 2, 'p': True}, {'r': 23, 'pts': 4, 'p': True}, {'r': 24, 'pts': 6, 'p': True}, {'r': 25, 'pts': 6, 'p': True}]"
2775,Fábio Ronaldo,Motor Lublin,Pomocnik,35,2.0,17.5,4%,https://fantasy.ekstraklasa.org/player/2775,"[{'r': 21, 'pts': 5, 'p': True}, {'r': 22, 'pts': 7, 'p': True}, {'r': 23, 'pts': 3, 'p': True}, {'r': 24, 'pts': 3, 'p': True}, {'r': 25, 'pts': 5, 'p': True}]"
563,Marcin Wasielewski,GKS Katowice,Obrońca,34,1.9,17.89,15%,https://fantasy.ekstraklasa.org/player/563,"[{'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 1, 'p': True}, {'r': 23, 'pts': 3, 'p': True}, {'r': 24, 'pts': 6, 'p': True}, {'r': 25, 'pts': 6, 'p': True}]"
2280,Fredrik Ulvestad,Pogoń Szczecin,Pomocnik,34,2.1,16.19,5%,https://fantasy.ekstraklasa.org/player/2280,"[{'r': 21, 'pts': 4, 'p': True}, {'r': 22, 'pts': 8, 'p': True}, {'r': 23, 'pts': 4, 'p': True}, {'r': 24, 'pts': 2, 'p': True}, {'r': 25, 'pts': 3, 'p': True}]"
2679,Paul Mukairu,Pogoń Szczecin,Pomocnik,34,2.0,17.0,2%,https://fantasy.ekstraklasa.org/player/2679,"[{'r': 21, 'pts': 10, 'p': True}, {'r': 22, 'pts': 4, 'p': True}, {'r': 23, 'pts': 4, 'p': True}, {'r': 24, 'pts': 2, 'p': True}, {'r': 25, 'pts': 3, 'p': True}]"
2110,Camilo Mena,Lechia Gdańsk,Pomocnik,33,2.3,14.35,19%,https://fantasy.ekstraklasa.org/player/2110,"[{'r': 21, 'pts': 14, 'p': True}, {'r': 22, 'pts': 2, 'p': True}, {'r': 23, 'pts': 2, 'p': True}, {'r': 24, 'pts': 4, 'p': True}, {'r': 25, 'pts': 0, 'p': False}]"
2410,Iwan Żelizko,Lechia Gdańsk,Pomocnik,33,1.9,17.37,2%,https://fantasy.ekstraklasa.org/player/2410,"[{'r': 21, 'pts': 3, 'p': True}, {'r': 22, 'pts': 1, 'p': True}, {'r': 23, 'pts': 7, 'p': True}, {'r': 24, 'pts': 7, 'p': True}, {'r': 25, 'pts': 1, 'p': True}]"
1757,Bartosz Mrozek,Lech Poznań,Bramkarz,32,2.1,15.24,21%,https://fantasy.ekstraklasa.org/player/1757,"[{'r': 21, 'pts': 8, 'p': True}, {'r': 22, 'pts': 3, 'p': True}, {'r': 23, 'pts': -1, 'p': True}, {'r': 24, 'pts': 1, 'p': True}, {'r': 25, 'pts': 6, 'p': True}]"
2053,Sebastian Madejski,Cracovia,Bramkarz,32,1.9,16.84,6%,https://fantasy.ekstraklasa.org/player/2053,"[{'r': 21, 'pts': 6, 'p': True}, {'r': 22, 'pts': 6, 'p': True}, {'r': 23, 'pts': 0, 'p': True}, {'r': 24, 'pts': 3, 'p': True}, {'r': 25, 'pts': 1, 'p': True}]"
2281,Sebastian Kerk,Arka Gdynia,Pomocnik,32,2.0,16.0,4%,https://fantasy.ekstraklasa.org/player/2281,"[{'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 6, 'p': True}, {'r': 23, 'pts': 2, 'p': True}, {'r': 24, 'pts': 8, 'p': True}, {'r': 25, 'pts': 3, 'p': True}]"
2552,Konstantínos Sotiríou,Korona Kielce,Obrońca,32,2.0,16.0,8%,https://fantasy.ekstraklasa.org/player/2552,"[{'r': 21, 'pts': 10, 'p': True}, {'r': 22, 'pts': 1, 'p': True}, {'r': 23, 'pts': 1, 'p': True}, {'r': 24, 'pts': 14, 'p': True}, {'r': 25, 'pts': 0, 'p': True}]"
184,Rafał Wolski,Radomiak Radom,Pomocnik,31,2.1,14.76,3%,https://fantasy.ekstraklasa.org/player/184,"[{'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 6, 'p': True}, {'r': 23, 'pts': 0, 'p': False}, {'r': 24, 'pts': 1, 'p': True}, {'r': 25, 'pts': 5, 'p': True}]"
1475,Mikael Ishak,Lech Poznań,Napastnik,31,4.1,7.56,27%,https://fantasy.ekstraklasa.org/player/1475,"[{'r': 21, 'pts': 0, 'p': False}, {'r': 22, 'pts': 3, 'p': True}, {'r': 23, 'pts': 9, 'p': True}, {'r': 24, 'pts': 1, 'p': True}, {'r': 25, 'pts': 8, 'p': True}]"
2698,Leo Bengtsson,Lech Poznań,Pomocnik,31,2.1,14.76,5%,https://fantasy.ekstraklasa.org/player/2698,"[{'r': 21, 'pts': 4, 'p': True}, {'r': 22, 'pts': 6, 'p': True}, {'r': 23, 'pts': 3, 'p': True}, {'r': 24, 'pts': 2, 'p': True}, {'r': 25, 'pts': 6, 'p': True}]"
2779,Deni Jurić,Wisła Płock,Napastnik,31,1.7,18.24,2%,https://fantasy.ekstraklasa.org/player/2779,"[{'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 0, 'p': False}, {'r': 23, 'pts': 1, 'p': True}, {'r': 24, 'pts': 1, 'p': True}, {'r': 25, 'pts': 7, 'p': True}]"
86,Taras Romanczuk,Jagiellonia Białystok,Pomocnik,29,1.8,16.11,4%,https://fantasy.ekstraklasa.org/player/86,"[{'r': 21, 'pts': 3, 'p': True}, {'r': 22, 'pts': 1, 'p': True}, {'r': 23, 'pts': 0, 'p': False}, {'r': 24, 'pts': 2, 'p': True}, {'r': 25, 'pts': 2, 'p': True}]"
1573,Antonio Milić,Lech Poznań,Obrońca,29,2.0,14.5,6%,https://fantasy.ekstraklasa.org/player/1573,"[{'r': 21, 'pts': 6, 'p': True}, {'r': 22, 'pts': 10, 'p': True}, {'r': 23, 'pts': 6, 'p': True}, {'r': 24, 'pts': 0, 'p': False}, {'r': 25, 'pts': 6, 'p': True}]"
2408,Rifet Kapić,Lechia Gdańsk,Pomocnik,29,1.9,15.26,2%,https://fantasy.ekstraklasa.org/player/2408,"[{'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 1, 'p': True}, {'r': 23, 'pts': 4, 'p': True}, {'r': 24, 'pts': 10, 'p': True}, {'r': 25, 'pts': 2, 'p': True}]"
2562,Bartosz Mazurek,Jagiellonia Białystok,Pomocnik,29,1.6,18.12,22%,https://fantasy.ekstraklasa.org/player/2562,"[{'r': 21, 'pts': 3, 'p': True}, {'r': 22, 'pts': 1, 'p': True}, {'r': 23, 'pts': 5, 'p': True}, {'r': 24, 'pts': 2, 'p': True}, {'r': 25, 'pts': 4, 'p': True}]"
2577,Josip Ćorluka,Zagłębie Lubin,Obrońca,29,1.8,16.11,2%,https://fantasy.ekstraklasa.org/player/2577,"[{'r': 21, 'pts': 5, 'p': True}, {'r': 22, 'pts': 5, 'p': True}, {'r': 23, 'pts': 6, 'p': True}, {'r': 24, 'pts': 9, 'p': True}, {'r': 25, 'pts': 2, 'p': True}]"
303,Mariusz Stępiński,Korona Kielce,Napastnik,28,2.2,12.73,44%,https://fantasy.ekstraklasa.org/player/303,"[{'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 6, 'p': True}, {'r': 23, 'pts': 2, 'p': True}, {'r': 24, 'pts': 2, 'p': True}, {'r': 25, 'pts': 2, 'p': True}]"
415,Michał Marcjanik,Arka Gdynia,Obrońca,28,1.8,15.56,3%,https://fantasy.ekstraklasa.org/player/415,"[{'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 9, 'p': True}, {'r': 23, 'pts': 0, 'p': False}, {'r': 24, 'pts': 6, 'p': True}, {'r': 25, 'pts': 5, 'p': True}]"
1540,Norbert Wojtuszek,Jagiellonia Białystok,Obrońca,28,1.8,15.56,28%,https://fantasy.ekstraklasa.org/player/1540,"[{'r': 21, 'pts': 5, 'p': True}, {'r': 22, 'pts': 2, 'p': True}, {'r': 23, 'pts': 1, 'p': True}, {'r': 24, 'pts': 2, 'p': True}, {'r': 25, 'pts': 2, 'p': True}]"
2794,Lukáš Sadílek,Górnik Zabrze,Pomocnik,28,1.8,15.56,1%,https://fantasy.ekstraklasa.org/player/2794,"[{'r': 21, 'pts': 4, 'p': True}, {'r': 22, 'pts': 2, 'p': True}, {'r': 23, 'pts': 2, 'p': True}, {'r': 24, 'pts': 1, 'p': True}, {'r': 25, 'pts': 14, 'p': True}]"
1192,Erik Janža,Górnik Zabrze,Obrońca,27,2.2,12.27,23%,https://fantasy.ekstraklasa.org/player/1192,"[{'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 1, 'p': True}, {'r': 23, 'pts': 0, 'p': False}, {'r': 24, 'pts': 5, 'p': True}, {'r': 25, 'pts': 7, 'p': True}]"
1675,Filip Majchrowicz,Radomiak Radom,Bramkarz,27,1.8,15.0,3%,https://fantasy.ekstraklasa.org/player/1675,"[{'r': 21, 'pts': 1, 'p': True}, {'r': 22, 'pts': 2, 'p': True}, {'r': 23, 'pts': 2, 'p': True}, {'r': 24, 'pts': 2, 'p': True}, {'r': 25, 'pts': 3, 'p': True}]"
2123,Michał Gurgul,Lech Poznań,Obrońca,27,1.8,15.0,22%,https://fantasy.ekstraklasa.org/player/2123,"[{'r': 21, 'pts': 10, 'p': True}, {'r': 22, 'pts': 3, 'p': True}, {'r': 23, 'pts': 3, 'p': True}, {'r': 24, 'pts': 1, 'p': True}, {'r': 25, 'pts': 2, 'p': True}]"
2286,Valentin Cojocaru,Pogoń Szczecin,Bramkarz,27,1.9,14.21,4%,https://fantasy.ekstraklasa.org/player/2286,"[{'r': 21, 'pts': 6, 'p': True}, {'r': 22, 'pts': 6, 'p': True}, {'r': 23, 'pts': 5, 'p': True}, {'r': 24, 'pts': 2, 'p': True}, {'r': 25, 'pts': 1, 'p': True}]"
2287,Oliwier Zych,Raków Częstochowa,Bramkarz,27,1.9,14.21,7%,https://fantasy.ekstraklasa.org/player/2287,"[{'r': 21, 'pts': 5, 'p': True}, {'r': 22, 'pts': 7, 'p': True}, {'r': 23, 'pts': 1, 'p': True}, {'r': 24, 'pts': 6, 'p': True}, {'r': 25, 'pts': 1, 'p': True}]"
2476,Jonatan Braut Brunes,Raków Częstochowa,Napastnik,27,2.6,10.38,26%,https://fantasy.ekstraklasa.org/player/2476,"[{'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 3, 'p': True}, {'r': 23, 'pts': 8, 'p': True}, {'r': 24, 'pts': 8, 'p': True}, {'r': 25, 'pts': 1, 'p': True}]"
2505,Dimítrios Keramítsis,Pogoń Szczecin,Obrońca,27,1.8,15.0,3%,https://fantasy.ekstraklasa.org/player/2505,"[{'r': 21, 'pts': 6, 'p': True}, {'r': 22, 'pts': 5, 'p': True}, {'r': 23, 'pts': 8, 'p': True}, {'r': 24, 'pts': 1, 'p': True}, {'r': 25, 'pts': 3, 'p': True}]"
2717,Pablo Rodríguez,Lech Poznań,Pomocnik,27,1.9,14.21,6%,https://fantasy.ekstraklasa.org/player/2717,"[{'r': 21, 'pts': 9, 'p': True}, {'r': 22, 'pts': 3, 'p': True}, {'r': 23, 'pts': 3, 'p': True}, {'r': 24, 'pts': 0, 'p': True}, {'r': 25, 'pts': 4, 'p': True}]"
2817,Emil Kornvig,Widzew Łódź,Pomocnik,27,2.3,11.74,11%,https://fantasy.ekstraklasa.org/player/2817,"[{'r': 21, 'pts': 10, 'p': True}, {'r': 22, 'pts': 2, 'p': True}, {'r': 23, 'pts': 2, 'p': True}, {'r': 24, 'pts': 7, 'p': True}, {'r': 25, 'pts': 3, 'p': True}]"
632,Wiktor Nowak,Wisła Płock,Pomocnik,26,1.7,15.29,4%,https://fantasy.ekstraklasa.org/player/632,"[{'r': 21, 'pts': 1, 'p': True}, {'r': 22, 'pts': 7, 'p': True}, {'r': 23, 'pts': 2, 'p': True}, {'r': 24, 'pts': 1, 'p': True}, {'r': 25, 'pts': 3, 'p': True}]"
860,Wiktor Długosz,Korona Kielce,Obrońca,26,1.8,14.44,30%,https://fantasy.ekstraklasa.org/player/860,"[{'r': 21, 'pts': 12, 'p': True}, {'r': 22, 'pts': 5, 'p': True}, {'r': 23, 'pts': 1, 'p': True}, {'r': 24, 'pts': 3, 'p': True}, {'r': 25, 'pts': 1, 'p': True}]"
1363,Bartłomiej Wdowik,Jagiellonia Białystok,Obrońca,26,2.1,12.38,24%,https://fantasy.ekstraklasa.org/player/1363,"[{'r': 21, 'pts': 5, 'p': True}, {'r': 22, 'pts': 2, 'p': True}, {'r': 23, 'pts': 1, 'p': True}, {'r': 24, 'pts': 2, 'p': True}, {'r': 25, 'pts': 2, 'p': True}]"
1880,Ilja Szkurin,GKS Katowice,Napastnik,26,1.8,14.44,2%,https://fantasy.ekstraklasa.org/player/1880,"[{'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 1, 'p': True}, {'r': 23, 'pts': 6, 'p': True}, {'r': 24, 'pts': 2, 'p': True}, {'r': 25, 'pts': 7, 'p': True}]"
2071,Leonárdo Koútris,Pogoń Szczecin,Obrońca,26,1.9,13.68,5%,https://fantasy.ekstraklasa.org/player/2071,"[{'r': 21, 'pts': 6, 'p': True}, {'r': 22, 'pts': 6, 'p': True}, {'r': 23, 'pts': 6, 'p': True}, {'r': 24, 'pts': 2, 'p': True}, {'r': 25, 'pts': 2, 'p': True}]"
2367,Wojciech Mońka,Lech Poznań,Obrońca,26,1.7,15.29,10%,https://fantasy.ekstraklasa.org/player/2367,"[{'r': 21, 'pts': 6, 'p': True}, {'r': 22, 'pts': 3, 'p': True}, {'r': 23, 'pts': 1, 'p': True}, {'r': 24, 'pts': 1, 'p': True}, {'r': 25, 'pts': 6, 'p': True}]"
2384,Borja Galán,GKS Katowice,Obrońca,26,1.9,13.68,3%,https://fantasy.ekstraklasa.org/player/2384,"[{'r': 21, 'pts': 9, 'p': True}, {'r': 22, 'pts': 0, 'p': True}, {'r': 23, 'pts': 2, 'p': True}, {'r': 24, 'pts': 2, 'p': True}, {'r': 25, 'pts': 6, 'p': True}]"
2676,Emmanuel Twumasi,Piast Gliwice,Obrońca,26,1.7,15.29,1%,https://fantasy.ekstraklasa.org/player/2676,"[{'r': 21, 'pts': 0, 'p': True}, {'r': 22, 'pts': 1, 'p': True}, {'r': 23, 'pts': 2, 'p': True}, {'r': 24, 'pts': 0, 'p': True}, {'r': 25, 'pts': 3, 'p': True}]"
2032,Oskar Leśniak,Piast Gliwice,Pomocnik,25,1.6,15.62,1%,https://fantasy.ekstraklasa.org/player/2032,"[{'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 2, 'p': True}, {'r': 23, 'pts': 5, 'p': True}, {'r': 24, 'pts': 1, 'p': True}, {'r': 25, 'pts': 5, 'p': True}]"
1625,Nazarij Rusyn,Arka Gdynia,Napastnik,24,1.8,13.33,3%,https://fantasy.ekstraklasa.org/player/1625,"[{'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 6, 'p': True}, {'r': 23, 'pts': 2, 'p': True}, {'r': 24, 'pts': 6, 'p': True}, {'r': 25, 'pts': 1, 'p': True}]"
1795,Sławomir Abramowicz,Jagiellonia Białystok,Bramkarz,24,1.9,12.63,18%,https://fantasy.ekstraklasa.org/player/1795,"[{'r': 21, 'pts': 6, 'p': True}, {'r': 22, 'pts': 2, 'p': True}, {'r': 23, 'pts': 1, 'p': True}, {'r': 24, 'pts': 1, 'p': True}, {'r': 25, 'pts': 2, 'p': True}]"
2417,Filip Luberecki,Motor Lublin,Obrońca,24,1.6,15.0,2%,https://fantasy.ekstraklasa.org/player/2417,"[{'r': 21, 'pts': -1, 'p': True}, {'r': 22, 'pts': 0, 'p': False}, {'r': 23, 'pts': 10, 'p': True}, {'r': 24, 'pts': 5, 'p': True}, {'r': 25, 'pts': 3, 'p': True}]"
2707,Alejandro Pozo,Jagiellonia Białystok,Pomocnik,24,2.0,12.0,2%,https://fantasy.ekstraklasa.org/player/2707,"[{'r': 21, 'pts': 3, 'p': True}, {'r': 22, 'pts': 0, 'p': True}, {'r': 23, 'pts': 2, 'p': True}, {'r': 24, 'pts': 2, 'p': True}, {'r': 25, 'pts': 1, 'p': True}]"
2756,Alex Paulsen,Lechia Gdańsk,Bramkarz,24,1.7,14.12,2%,https://fantasy.ekstraklasa.org/player/2756,"[{'r': 21, 'pts': 1, 'p': True}, {'r': 22, 'pts': 2, 'p': True}, {'r': 23, 'pts': 1, 'p': True}, {'r': 24, 'pts': 6, 'p': True}, {'r': 25, 'pts': 2, 'p': True}]"
790,František Plach,Piast Gliwice,Bramkarz,23,2.0,11.5,3%,https://fantasy.ekstraklasa.org/player/790,"[{'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 2, 'p': True}, {'r': 23, 'pts': 2, 'p': True}, {'r': 24, 'pts': 0, 'p': True}, {'r': 25, 'pts': 0, 'p': False}]"
992,Przemysław Wiśniewski,Widzew Łódź,Obrońca,23,2.2,10.45,5%,https://fantasy.ekstraklasa.org/player/992,"[{'r': 21, 'pts': 6, 'p': True}, {'r': 22, 'pts': 5, 'p': True}, {'r': 23, 'pts': 2, 'p': True}, {'r': 24, 'pts': 3, 'p': True}, {'r': 25, 'pts': 5, 'p': True}]"
1299,Jean Carlos Silva,Raków Częstochowa,Obrońca,23,1.9,12.11,5%,https://fantasy.ekstraklasa.org/player/1299,"[{'r': 21, 'pts': 4, 'p': True}, {'r': 22, 'pts': 6, 'p': True}, {'r': 23, 'pts': 6, 'p': True}, {'r': 24, 'pts': 0, 'p': False}, {'r': 25, 'pts': 1, 'p': True}]"
1400,Xavier Dziekoński,Korona Kielce,Bramkarz,23,1.9,12.11,7%,https://fantasy.ekstraklasa.org/player/1400,"[{'r': 21, 'pts': 8, 'p': True}, {'r': 22, 'pts': 1, 'p': True}, {'r': 23, 'pts': 1, 'p': True}, {'r': 24, 'pts': 3, 'p': True}, {'r': 25, 'pts': 2, 'p': True}]"
1539,Iván López,Raków Częstochowa,Pomocnik,23,2.1,10.95,8%,https://fantasy.ekstraklasa.org/player/1539,"[{'r': 21, 'pts': 0, 'p': False}, {'r': 22, 'pts': 10, 'p': True}, {'r': 23, 'pts': 7, 'p': True}, {'r': 24, 'pts': 4, 'p': True}, {'r': 25, 'pts': 2, 'p': True}]"
1782,Roque Júnior Maurides,Radomiak Radom,Napastnik,23,2.1,10.95,4%,https://fantasy.ekstraklasa.org/player/1782,"[{'r': 21, 'pts': 2, 'p': True}, {'r': 22, 'pts': 5, 'p': True}, {'r': 23, 'pts': 2, 'p': True}, {'r': 24, 'pts': 2, 'p': True}, {'r': 25, 'pts': 6, 'p': True}]"
1853,Bogdan Racovițan,Raków Częstochowa,Obrońca,23,2.0,11.5,4%,https://fantasy.ekstraklasa.org/player/1853,"[{'r': 21, 'pts': 5, 'p': True}, {'r': 22, 'pts': 6, 'p': True}, {'r': 23, 'pts': -1, 'p': True}, {'r': 24, 'pts': 6, 'p': True}, {'r': 25, 'pts': 1, 'p': True}]"
2444,Marcel Krajewski,Widzew Łódź,Obrońca,23,1.8,12.78,2%,https://fantasy.ekstraklasa.org/player/2444,"[{'r': 21, 'pts': 5, 'p': True}, {'r': 22, 'pts': 5, 'p': True}, {'r': 23, 'pts': 0, 'p': True}, {'r': 24, 'pts': 7, 'p': True}, {'r': 25, 'pts': 5, 'p': True}]"
2767,Yannick Agnero,Lech Poznań,Napastnik,23,1.8,12.78,2%,https://fantasy.ekstraklasa.org/player/2767,"[{'r': 21, 'pts': 7, 'p': True}, {'r': 22, 'pts': 2, 'p': True}, {'r': 23, 'pts': 6, 'p': True}, {'r': 24, 'pts': 2, 'p': True}, {'r': 25, 'pts': 2, 'p': True}]"
2800,Christopher Cheng,Widzew Łódź,Obrońca,23,1.8,12.78,4%,https://fantasy.ekstraklasa.org/player/2800,"[{'r': 21, 'pts': 6, 'p': True}, {'r': 22, 'pts': 5, 'p': True}, {'r': 23, 'pts': 2, 'p': True}, {'r': 24, 'pts': 3, 'p': True}, {'r': 25, 'pts': 5, 'p': True}]"
2821,Attila Szalai,Pogoń Szczecin,Obrońca,23,1.9,12.11,3%,https://fantasy.ekstraklasa.org/player/2821,"[{'r': 21, 'pts': 6, 'p': True}, {'r': 22, 'pts': 6, 'p': True}, {'r': 23, 'pts': 5, 'p': True}, {'r': 24, 'pts': 1, 'p': True}, {'r': 25, 'pts': 3, 'p': True}]"
57,Damian Węglarz,Arka Gdynia,Bramkarz,22,1.8,12.22,1%,https://fantasy.ekstraklasa.org/player/57,"[{'r': 21, 'pts': 3, 'p': True}, {'r': 22, 'pts': 4, 'p': True}, {'r': 23, 'pts': 2, 'p': True}, {'r': 24, 'pts': 6, 'p': True}, {'r': 25, 'pts': 5, 'p': True}]"
1928,Stratos Svarnas,Raków Częstochowa,Obrońca,22,2.1,10.48,9%,https://fantasy.ekstraklasa.org/player/1928,"[{'r': 21, 'pts': 5, 'p': True}, {'r': 22, 'pts': 0, 'p': False}, {'r': 23, 'pts': 1, 'p': True}, {'r': 24, 'pts': 6, 'p': True}, {'r': 25, 'pts': 0, 'p': True}]"
