player_id,name,captain_count,captain_pct
1987,Sánchez,341,34.1%
2881,Rodado,135,13.5%
1507,Zjawiński,79,7.9%
1319,Wszołek,64,6.4%
1092,Samiec-Talar,63,6.3%
2431,Vinagre,60,6.0%
2880,Bozic,58,5.8%
2679,Mukairu,50,5.0%
2671,Czubak,32,3.2%
1225,Grzesik,24,2.4%
2878,Duarte,15,1.5%
2733,Palma,7,0.7%
765,Imaz,6,0.6%
2498,Wålemark,6,0.6%
2490,Čurlinov,5,0.5%
480,Nowak,5,0.5%
184,Wolski,4,0.4%
2767,Agnero,4,0.4%
2423,N&#039;Diaye,4,0.4%
1909,Adamski,3,0.3%
1327,Urbański,3,0.3%
1673,Banaszak,3,0.3%
2892,Marjanac,3,0.3%
2805,Hindrich,2,0.2%
2939,Prelec,2,0.2%
1464,Szmyt,2,0.2%
1126,Piątkowski,2,0.2%
303,Stępiński,1,0.1%
2699,Rodrigues,1,0.1%
2010,Hamulic,1,0.1%
1926,Alves,1,0.1%
2943,González,1,0.1%
1521,Kapustka,1,0.1%
1794,Grosicki,1,0.1%
1529,Fornalczyk,1,0.1%
2073,Wahlqvist,1,0.1%
374,Uryga,1,0.1%
2912,Prekop,1,0.1%
1475,Ishak,1,0.1%
2717,Rodríguez,1,0.1%
2406,Chłań,1,0.1%
2481,Hasić,1,0.1%
2869,Krzyżanowski,1,0.1%
1411,Leszczyński,1,0.1%
1285,Luquinhas,1,0.1%
