player_id,name,captain_count,captain_pct
1327,Urbański,8,26.7%
1725,Emreli,4,13.3%
480,Nowak,3,10.0%
1168,Makuch,2,6.7%
2629,Faßbender,2,6.7%
2917,Sayyadmanesh,1,3.3%
303,Stępiński,1,3.3%
2733,Palma,1,3.3%
2671,Czubak,1,3.3%
2477,Reguła,1,3.3%
1987,Sánchez,1,3.3%
2943,González,1,3.3%
2939,Prelec,1,3.3%
1319,Wszołek,1,3.3%
765,Imaz,1,3.3%
2991,Antiste,1,3.3%
