player_id,name,captain_count,captain_pct
2411,Bobček,7,26.9%
480,Nowak,6,23.1%
765,Imaz,3,11.5%
2205,Pululu,2,7.7%
2476,Braut Brunes,2,7.7%
1794,Grosicki,1,3.8%
2234,Gholizadeh,1,3.8%
774,Bergier,1,3.8%
2423,N&#039;Diaye,1,3.8%
303,Stępiński,1,3.8%
2671,Czubak,1,3.8%
