player_id,name,team,position,total_points,price,points_per_price,popularity_pct,stats_url,form
480,Bartosz Nowak,GKS Katowice,Pomocnik,77,2.7,28.52,70%,https://fantasy.ekstraklasa.org/player/480,"[{'r': 25, 'pts': 8, 'p': True}, {'r': 26, 'pts': 2, 'p': True}, {'r': 27, 'pts': 8, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 8, 'p': True}]"
2234,Ali Gholizadeh,Lech Poznań,Pomocnik,66,2.4,27.5,53%,https://fantasy.ekstraklasa.org/player/2234,"[{'r': 25, 'pts': 4, 'p': True}, {'r': 26, 'pts': 9, 'p': True}, {'r': 27, 'pts': 3, 'p': True}, {'r': 28, 'pts': 5, 'p': True}, {'r': 29, 'pts': 6, 'p': True}]"
2423,Mbaye N'Diaye,Motor Lublin,Pomocnik,60,2.1,28.57,39%,https://fantasy.ekstraklasa.org/player/2423,"[{'r': 25, 'pts': 5, 'p': True}, {'r': 26, 'pts': 10, 'p': True}, {'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 7, 'p': True}, {'r': 29, 'pts': 2, 'p': True}]"
994,Lukas Klemenz,GKS Katowice,Obrońca,52,2.0,26.0,19%,https://fantasy.ekstraklasa.org/player/994,"[{'r': 25, 'pts': 6, 'p': True}, {'r': 26, 'pts': 0, 'p': True}, {'r': 27, 'pts': 13, 'p': True}, {'r': 28, 'pts': 0, 'p': False}, {'r': 29, 'pts': 1, 'p': True}]"
2679,Paul Mukairu,Pogoń Szczecin,Pomocnik,52,2.0,26.0,3%,https://fantasy.ekstraklasa.org/player/2679,"[{'r': 25, 'pts': 3, 'p': True}, {'r': 26, 'pts': 7, 'p': True}, {'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 9, 'p': True}, {'r': 29, 'pts': 7, 'p': True}]"
951,Arkadiusz Jędrych,GKS Katowice,Obrońca,51,2.0,25.5,37%,https://fantasy.ekstraklasa.org/player/951,"[{'r': 25, 'pts': 0, 'p': False}, {'r': 26, 'pts': 2, 'p': True}, {'r': 27, 'pts': 6, 'p': True}, {'r': 28, 'pts': -3, 'p': True}, {'r': 29, 'pts': 2, 'p': True}]"
2780,Aleksandar Ćirković,Lechia Gdańsk,Pomocnik,51,2.0,25.5,24%,https://fantasy.ekstraklasa.org/player/2780,"[{'r': 25, 'pts': 2, 'p': True}, {'r': 26, 'pts': 7, 'p': True}, {'r': 27, 'pts': 9, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 0, 'p': False}]"
2698,Leo Bengtsson,Lech Poznań,Pomocnik,50,2.2,22.73,9%,https://fantasy.ekstraklasa.org/player/2698,"[{'r': 25, 'pts': 6, 'p': True}, {'r': 26, 'pts': 14, 'p': True}, {'r': 27, 'pts': 3, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 0, 'p': False}]"
2424,Bartosz Wolski,Motor Lublin,Pomocnik,49,1.9,25.79,6%,https://fantasy.ekstraklasa.org/player/2424,"[{'r': 25, 'pts': 8, 'p': True}, {'r': 26, 'pts': 4, 'p': True}, {'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 7, 'p': True}]"
2671,Karol Czubak,Motor Lublin,Napastnik,49,2.9,16.9,42%,https://fantasy.ekstraklasa.org/player/2671,"[{'r': 25, 'pts': 7, 'p': True}, {'r': 26, 'pts': 6, 'p': True}, {'r': 27, 'pts': 6, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 3, 'p': True}]"
1010,Jorge Félix Garcia,Piast Gliwice,Pomocnik,48,1.9,25.26,11%,https://fantasy.ekstraklasa.org/player/1010,"[{'r': 25, 'pts': 3, 'p': True}, {'r': 26, 'pts': 12, 'p': True}, {'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 0, 'p': False}]"
2205,Afimico Pululu,Jagiellonia Białystok,Napastnik,48,2.4,20.0,49%,https://fantasy.ekstraklasa.org/player/2205,"[{'r': 25, 'pts': 1, 'p': True}, {'r': 26, 'pts': 1, 'p': True}, {'r': 27, 'pts': 1, 'p': True}, {'r': 28, 'pts': 6, 'p': True}, {'r': 29, 'pts': 0, 'p': False}]"
2281,Sebastian Kerk,Arka Gdynia,Pomocnik,48,2.1,22.86,6%,https://fantasy.ekstraklasa.org/player/2281,"[{'r': 25, 'pts': 3, 'p': True}, {'r': 26, 'pts': 2, 'p': True}, {'r': 27, 'pts': 9, 'p': True}, {'r': 28, 'pts': 5, 'p': True}, {'r': 29, 'pts': 0, 'p': False}]"
827,Mateusz Grzybek,Zagłębie Lubin,Obrońca,46,1.8,25.56,20%,https://fantasy.ekstraklasa.org/player/827,"[{'r': 25, 'pts': 2, 'p': True}, {'r': 26, 'pts': 0, 'p': False}, {'r': 27, 'pts': 0, 'p': False}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 1, 'p': True}]"
563,Marcin Wasielewski,GKS Katowice,Obrońca,45,1.9,23.68,14%,https://fantasy.ekstraklasa.org/player/563,"[{'r': 25, 'pts': 6, 'p': True}, {'r': 26, 'pts': 2, 'p': True}, {'r': 27, 'pts': 5, 'p': True}, {'r': 28, 'pts': 0, 'p': True}, {'r': 29, 'pts': 6, 'p': True}]"
2450,Ivan Brkić,Motor Lublin,Bramkarz,45,1.9,23.68,5%,https://fantasy.ekstraklasa.org/player/2450,"[{'r': 25, 'pts': 6, 'p': True}, {'r': 26, 'pts': 6, 'p': True}, {'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 3, 'p': True}, {'r': 29, 'pts': 2, 'p': True}]"
130,Jasmin Burić,Zagłębie Lubin,Bramkarz,44,1.8,24.44,16%,https://fantasy.ekstraklasa.org/player/130,"[{'r': 25, 'pts': 3, 'p': True}, {'r': 26, 'pts': 2, 'p': True}, {'r': 27, 'pts': 0, 'p': True}, {'r': 28, 'pts': 5, 'p': True}, {'r': 29, 'pts': 1, 'p': True}]"
1280,Damian Michalski,Zagłębie Lubin,Obrońca,44,1.9,23.16,7%,https://fantasy.ekstraklasa.org/player/1280,"[{'r': 25, 'pts': 2, 'p': True}, {'r': 26, 'pts': 2, 'p': True}, {'r': 27, 'pts': 0, 'p': True}, {'r': 28, 'pts': 6, 'p': True}, {'r': 29, 'pts': 2, 'p': True}]"
633,Mateusz Wdowiak,GKS Katowice,Pomocnik,43,1.8,23.89,4%,https://fantasy.ekstraklasa.org/player/633,"[{'r': 25, 'pts': 9, 'p': True}, {'r': 26, 'pts': 2, 'p': True}, {'r': 27, 'pts': 4, 'p': True}, {'r': 28, 'pts': 1, 'p': True}, {'r': 29, 'pts': 2, 'p': True}]"
1192,Erik Janža,Górnik Zabrze,Obrońca,43,2.2,19.55,32%,https://fantasy.ekstraklasa.org/player/1192,"[{'r': 25, 'pts': 7, 'p': True}, {'r': 26, 'pts': 5, 'p': True}, {'r': 27, 'pts': 6, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 3, 'p': True}]"
1435,Rafał Strączek,GKS Katowice,Bramkarz,43,1.9,22.63,6%,https://fantasy.ekstraklasa.org/player/1435,"[{'r': 25, 'pts': 6, 'p': True}, {'r': 26, 'pts': 2, 'p': True}, {'r': 27, 'pts': 7, 'p': True}, {'r': 28, 'pts': 1, 'p': True}, {'r': 29, 'pts': 0, 'p': False}]"
1475,Mikael Ishak,Lech Poznań,Napastnik,43,4.1,10.49,26%,https://fantasy.ekstraklasa.org/player/1475,"[{'r': 25, 'pts': 8, 'p': True}, {'r': 26, 'pts': 5, 'p': True}, {'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 3, 'p': True}]"
1757,Bartosz Mrozek,Lech Poznań,Bramkarz,43,2.1,20.48,21%,https://fantasy.ekstraklasa.org/player/1757,"[{'r': 25, 'pts': 6, 'p': True}, {'r': 26, 'pts': 4, 'p': True}, {'r': 27, 'pts': 6, 'p': True}, {'r': 28, 'pts': 1, 'p': True}, {'r': 29, 'pts': 0, 'p': False}]"
2481,Ajdin Hasić,Cracovia,Pomocnik,43,2.1,20.48,6%,https://fantasy.ekstraklasa.org/player/2481,"[{'r': 25, 'pts': 7, 'p': True}, {'r': 26, 'pts': 9, 'p': True}, {'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 5, 'p': True}, {'r': 29, 'pts': 0, 'p': False}]"
