player_id,name,team,position,total_points,price,points_per_price,popularity_pct,stats_url,form,availability_status,xg_per90,shots_per90,shots_on_target_per90,key_passes_per90,crosses_per90,crosses_accurate_per90
480,Bartosz Nowak,GKS Katowice,Pomocnik,96,2.7,35.56,68%,https://fantasy.ekstraklasa.org/player/480,"[{'r': 29, 'pts': 8, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 5, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 33, 'pts': 9, 'p': True}]",,,,,,,
2205,Afimico Pululu,Jagiellonia Białystok,Napastnik,80,2.5,32.0,57%,https://fantasy.ekstraklasa.org/player/2205,"[{'r': 29, 'pts': 10, 'p': True}, {'r': 30, 'pts': 5, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 32, 'pts': 8, 'p': True}, {'r': 33, 'pts': 6, 'p': True}]",,,,,,,
2424,Bartosz Wolski,Motor Lublin,Pomocnik,80,2.0,40.0,15%,https://fantasy.ekstraklasa.org/player/2424,"[{'r': 29, 'pts': 7, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 16, 'p': True}, {'r': 33, 'pts': 11, 'p': True}]",,,,,,,
1475,Mikael Ishak,Lech Poznań,Napastnik,74,4.1,18.05,28%,https://fantasy.ekstraklasa.org/player/1475,"[{'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 12, 'p': True}, {'r': 31, 'pts': 3, 'p': True}, {'r': 32, 'pts': 5, 'p': True}, {'r': 33, 'pts': 11, 'p': True}]",,,,,,,
2698,Leo Bengtsson,Lech Poznań,Pomocnik,71,2.2,32.27,23%,https://fantasy.ekstraklasa.org/player/2698,"[{'r': 29, 'pts': 0, 'p': False}, {'r': 30, 'pts': 4, 'p': True}, {'r': 31, 'pts': 10, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 5, 'p': True}]",,,,,,,
2423,Mbaye N'Diaye,Motor Lublin,Pomocnik,70,2.1,33.33,29%,https://fantasy.ekstraklasa.org/player/2423,"[{'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 4, 'p': True}, {'r': 33, 'pts': 2, 'p': True}]",,,,,,,
765,Jesús Imaz,Jagiellonia Białystok,Pomocnik,68,4.2,16.19,26%,https://fantasy.ekstraklasa.org/player/765,"[{'r': 29, 'pts': 15, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 32, 'pts': 4, 'p': True}, {'r': 32, 'pts': 6, 'p': True}, {'r': 33, 'pts': 1, 'p': True}]",,,,,,,
951,Arkadiusz Jędrych,GKS Katowice,Obrońca,68,2.0,34.0,42%,https://fantasy.ekstraklasa.org/player/951,"[{'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 9, 'p': True}, {'r': 31, 'pts': 3, 'p': True}, {'r': 32, 'pts': 5, 'p': True}, {'r': 33, 'pts': 0, 'p': True}]",,,,,,,
2671,Karol Czubak,Motor Lublin,Napastnik,67,2.9,23.1,35%,https://fantasy.ekstraklasa.org/player/2671,"[{'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 7, 'p': True}, {'r': 33, 'pts': 7, 'p': True}]",,,,,,,
2123,Michał Gurgul,Lech Poznań,Obrońca,66,1.9,34.74,36%,https://fantasy.ekstraklasa.org/player/2123,"[{'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 17, 'p': True}, {'r': 31, 'pts': 6, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 3, 'p': True}]",,,,,,,
2679,Paul Mukairu,Pogoń Szczecin,Pomocnik,66,2.1,31.43,8%,https://fantasy.ekstraklasa.org/player/2679,"[{'r': 29, 'pts': 7, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 6, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 4, 'p': True}]",,,,,,,
130,Jasmin Burić,Zagłębie Lubin,Bramkarz,62,1.8,34.44,18%,https://fantasy.ekstraklasa.org/player/130,"[{'r': 29, 'pts': 1, 'p': True}, {'r': 30, 'pts': 3, 'p': True}, {'r': 31, 'pts': 5, 'p': True}, {'r': 32, 'pts': 7, 'p': True}, {'r': 33, 'pts': 3, 'p': True}]",,,,,,,
2733,Luis Palma,Lech Poznań,Pomocnik,62,2.8,22.14,13%,https://fantasy.ekstraklasa.org/player/2733,"[{'r': 29, 'pts': 8, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 7, 'p': True}, {'r': 33, 'pts': 12, 'p': True}]",,,,,,,
1010,Jorge Félix Garcia,Piast Gliwice,Pomocnik,61,1.9,32.11,9%,https://fantasy.ekstraklasa.org/player/1010,"[{'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 5, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 33, 'pts': 1, 'p': True}]",,,,,,,
2476,Jonatan Braut Brunes,Raków Częstochowa,Napastnik,61,2.7,22.59,39%,https://fantasy.ekstraklasa.org/player/2476,"[{'r': 29, 'pts': 7, 'p': True}, {'r': 30, 'pts': 7, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 33, 'pts': 3, 'p': True}]",,,,,,,
