player_id,name,team,position,popularity_pct,price,price_change,round,opponent,minutes,goals,assists,assist_lotto,yellow_cards,red_cards,points,played
86,Taras Romanczuk,Jagiellonia Białystok,Pomocnik,4%,1.8,,19,WID (W),90,0,0,0,0,0,3,True
86,Taras Romanczuk,Jagiellonia Białystok,Pomocnik,4%,1.8,,19,GKS (D),90,1,0,0,1,0,7,True
86,Taras Romanczuk,Jagiellonia Białystok,Pomocnik,4%,1.8,,20,MOT (D),90,1,0,0,0,0,9,True
86,Taras Romanczuk,Jagiellonia Białystok,Pomocnik,4%,1.8,,21,CRA (W),90,0,0,0,0,0,3,True
86,Taras Romanczuk,Jagiellonia Białystok,Pomocnik,4%,1.8,,22,RAD (D),90,0,0,0,1,0,1,True
86,Taras Romanczuk,Jagiellonia Białystok,Pomocnik,4%,1.8,,23,LEG (D),0,0,0,0,0,0,0,False
86,Taras Romanczuk,Jagiellonia Białystok,Pomocnik,4%,1.8,,24,LGD (W),90,0,0,0,0,0,2,True
86,Taras Romanczuk,Jagiellonia Białystok,Pomocnik,4%,1.8,,25,PIA (D),90,0,0,0,0,0,2,True
86,Taras Romanczuk,Jagiellonia Białystok,Pomocnik,4%,1.8,,26,WPŁ (D),90,0,0,0,0,0,2,True
86,Taras Romanczuk,Jagiellonia Białystok,Pomocnik,4%,1.8,,27,LPO (D),18,0,0,0,0,0,1,True
86,Taras Romanczuk,Jagiellonia Białystok,Pomocnik,4%,1.8,,28,KOR (W),90,0,0,0,1,0,1,True
86,Taras Romanczuk,Jagiellonia Białystok,Pomocnik,4%,1.8,,29,ARK (W),0,0,0,0,0,0,0,False
86,Taras Romanczuk,Jagiellonia Białystok,Pomocnik,4%,1.8,,30,GÓR (D),0,0,0,0,0,0,0,False
86,Taras Romanczuk,Jagiellonia Białystok,Pomocnik,4%,1.8,,32,RCZ (W),0,0,0,0,0,0,0,False
86,Taras Romanczuk,Jagiellonia Białystok,Pomocnik,4%,1.8,,32,POG (D),0,0,0,0,0,0,0,False
86,Taras Romanczuk,Jagiellonia Białystok,Pomocnik,4%,1.8,,33,GKS (W),0,0,0,0,0,0,0,False
86,Taras Romanczuk,Jagiellonia Białystok,Pomocnik,4%,1.8,,34,ZAG (D),0,0,0,0,0,0,0,False
130,Jasmin Burić,Zagłębie Lubin,Bramkarz,16%,1.8,,19,GKS (D),90,0,0,5,0,0,2,True
130,Jasmin Burić,Zagłębie Lubin,Bramkarz,16%,1.8,,20,KOR (W),90,0,0,4,0,0,4,True
130,Jasmin Burić,Zagłębie Lubin,Bramkarz,16%,1.8,,21,RCZ (D),90,0,0,8,0,0,8,True
130,Jasmin Burić,Zagłębie Lubin,Bramkarz,16%,1.8,,22,LGD (W),90,0,0,6,0,0,9,True
130,Jasmin Burić,Zagłębie Lubin,Bramkarz,16%,1.8,,23,WPŁ (D),90,0,0,4,0,0,7,True
130,Jasmin Burić,Zagłębie Lubin,Bramkarz,16%,1.8,,24,PIA (W),90,0,0,2,0,0,3,True
130,Jasmin Burić,Zagłębie Lubin,Bramkarz,16%,1.8,,25,LPO (D),90,0,0,3,0,0,3,True
130,Jasmin Burić,Zagłębie Lubin,Bramkarz,16%,1.8,,26,MOT (W),90,0,0,0,0,0,2,True
130,Jasmin Burić,Zagłębie Lubin,Bramkarz,16%,1.8,,27,ARK (W),90,0,0,2,0,0,0,True
130,Jasmin Burić,Zagłębie Lubin,Bramkarz,16%,1.8,,28,RAD (D),90,0,0,0,1,0,5,True
130,Jasmin Burić,Zagłębie Lubin,Bramkarz,16%,1.8,,29,LEG (W),0,0,0,0,0,0,0,False
130,Jasmin Burić,Zagłębie Lubin,Bramkarz,16%,1.8,,30,BBT (D),0,0,0,0,0,0,0,False
130,Jasmin Burić,Zagłębie Lubin,Bramkarz,16%,1.8,,31,CRA (D),0,0,0,0,0,0,0,False
130,Jasmin Burić,Zagłębie Lubin,Bramkarz,16%,1.8,,32,GÓR (W),0,0,0,0,0,0,0,False
130,Jasmin Burić,Zagłębie Lubin,Bramkarz,16%,1.8,,33,POG (D),0,0,0,0,0,0,0,False
130,Jasmin Burić,Zagłębie Lubin,Bramkarz,16%,1.8,,34,JAG (W),0,0,0,0,0,0,0,False
166,Rafał Janicki,Górnik Zabrze,Obrońca,3%,1.8,,19,PIA (D),90,0,0,0,0,0,3,True
166,Rafał Janicki,Górnik Zabrze,Obrońca,3%,1.8,,20,LPO (D),90,0,0,0,1,0,1,True
166,Rafał Janicki,Górnik Zabrze,Obrońca,3%,1.8,,21,BBT (W),0,0,0,0,0,0,0,False
166,Rafał Janicki,Górnik Zabrze,Obrońca,3%,1.8,,22,POG (D),90,0,0,0,0,0,2,True
166,Rafał Janicki,Górnik Zabrze,Obrońca,3%,1.8,,23,GKS (W),90,0,0,0,0,0,0,True
166,Rafał Janicki,Górnik Zabrze,Obrońca,3%,1.8,,24,MOT (W),90,0,0,0,0,0,5,True
166,Rafał Janicki,Górnik Zabrze,Obrońca,3%,1.8,,25,RCZ (D),90,0,0,0,0,0,3,True
166,Rafał Janicki,Górnik Zabrze,Obrońca,3%,1.8,,26,WID (W),90,0,0,0,0,0,5,True
166,Rafał Janicki,Górnik Zabrze,Obrońca,3%,1.8,,27,CRA (D),90,0,0,0,0,0,6,True
166,Rafał Janicki,Górnik Zabrze,Obrońca,3%,1.8,,28,LEG (W),90,0,0,0,0,0,0,True
166,Rafał Janicki,Górnik Zabrze,Obrońca,3%,1.8,,29,KOR (D),0,0,0,0,0,0,0,False
166,Rafał Janicki,Górnik Zabrze,Obrońca,3%,1.8,,30,JAG (W),0,0,0,0,0,0,0,False
166,Rafał Janicki,Górnik Zabrze,Obrońca,3%,1.8,,32,ARK (W),0,0,0,0,0,0,0,False
166,Rafał Janicki,Górnik Zabrze,Obrońca,3%,1.8,,32,ZAG (D),0,0,0,0,0,0,0,False
