player_id,name,team,position,total_points,price,points_per_price,popularity_pct,stats_url,form,availability_status,xg_per90,shots_per90,shots_on_target_per90,key_passes_per90,crosses_per90,crosses_accurate_per90
1319,Paweł Wszołek,Legia Warszawa,Obrońca,35,2.2,15.91,53%,https://fantasy.ekstraklasa.org/player/1319,"[{'r': 1, 'pts': 11, 'p': True}, {'r': 2, 'pts': 7, 'p': True}, {'r': 3, 'pts': 2, 'p': True}, {'r': 4, 'pts': 15, 'p': True}, {'r': 5, 'pts': 0, 'p': False}]",,,,,,,
1987,Jordi Sánchez,Wisła Kraków,Napastnik,33,2.0,16.5,44%,https://fantasy.ekstraklasa.org/player/1987,"[{'r': 1, 'pts': 8, 'p': True}, {'r': 2, 'pts': 11, 'p': True}, {'r': 3, 'pts': 8, 'p': True}, {'r': 4, 'pts': 6, 'p': True}, {'r': 5, 'pts': 0, 'p': False}]",,,,,,,
2431,Rúben Vinagre,Legia Warszawa,Obrońca,29,2.0,14.5,35%,https://fantasy.ekstraklasa.org/player/2431,"[{'r': 1, 'pts': 6, 'p': True}, {'r': 2, 'pts': 10, 'p': True}, {'r': 3, 'pts': 2, 'p': True}, {'r': 4, 'pts': 11, 'p': True}, {'r': 5, 'pts': 0, 'p': False}]",,,,,,,
2481,Ajdin Hasić,Cracovia,Pomocnik,26,2.2,11.82,13%,https://fantasy.ekstraklasa.org/player/2481,"[{'r': 1, 'pts': 2, 'p': True}, {'r': 2, 'pts': 2, 'p': True}, {'r': 3, 'pts': 3, 'p': True}, {'r': 4, 'pts': 6, 'p': True}, {'r': 5, 'pts': 13, 'p': True}]",,,,,,,
2901,Tobias Christensen,Wieczysta Kraków,Pomocnik,25,1.9,13.16,12%,https://fantasy.ekstraklasa.org/player/2901,"[{'r': 1, 'pts': 1, 'p': True}, {'r': 2, 'pts': 1, 'p': True}, {'r': 4, 'pts': 21, 'p': True}, {'r': 5, 'pts': 2, 'p': True}]",,,,,,,
1092,Piotr Samiec-Talar,Śląsk Wrocław,Pomocnik,24,2.1,11.43,33%,https://fantasy.ekstraklasa.org/player/1092,"[{'r': 1, 'pts': 5, 'p': True}, {'r': 2, 'pts': 9, 'p': True}, {'r': 3, 'pts': 3, 'p': True}, {'r': 4, 'pts': 7, 'p': True}, {'r': 5, 'pts': 0, 'p': False}]",,,,,,,
923,Rafał Augustyniak,Legia Warszawa,Obrońca,23,1.9,12.11,6%,https://fantasy.ekstraklasa.org/player/923,"[{'r': 1, 'pts': 6, 'p': True}, {'r': 2, 'pts': 3, 'p': True}, {'r': 3, 'pts': 2, 'p': True}, {'r': 4, 'pts': 12, 'p': True}, {'r': 5, 'pts': 0, 'p': False}]",,,,,,,
1521,Bartosz Kapustka,Legia Warszawa,Pomocnik,23,1.9,12.11,12%,https://fantasy.ekstraklasa.org/player/1521,"[{'r': 1, 'pts': 4, 'p': True}, {'r': 2, 'pts': 3, 'p': True}, {'r': 3, 'pts': 2, 'p': True}, {'r': 4, 'pts': 14, 'p': True}, {'r': 5, 'pts': 0, 'p': False}]",,,,,,,
2423,Mbaye N'Diaye,Motor Lublin,Pomocnik,23,2.4,9.58,29%,https://fantasy.ekstraklasa.org/player/2423,"[{'r': 1, 'pts': 8, 'p': True}, {'r': 2, 'pts': 5, 'p': True}, {'r': 3, 'pts': 2, 'p': True}, {'r': 4, 'pts': 8, 'p': True}, {'r': 5, 'pts': 0, 'p': False}]",,,,,,,
1126,Kamil Piątkowski,Legia Warszawa,Obrońca,22,2.0,11.0,13%,https://fantasy.ekstraklasa.org/player/1126,"[{'r': 1, 'pts': 6, 'p': True}, {'r': 2, 'pts': 3, 'p': True}, {'r': 3, 'pts': 7, 'p': True}, {'r': 4, 'pts': 6, 'p': True}, {'r': 5, 'pts': 0, 'p': False}]",,,,,,,
1507,Łukasz Zjawiński,Legia Warszawa,Napastnik,22,2.2,10.0,30%,https://fantasy.ekstraklasa.org/player/1507,"[{'r': 1, 'pts': 3, 'p': True}, {'r': 2, 'pts': 8, 'p': True}, {'r': 3, 'pts': 6, 'p': True}, {'r': 4, 'pts': 5, 'p': True}, {'r': 5, 'pts': 0, 'p': False}]",,,,,,,
