player_id,name,position,in_squad_count,in_starting_count,captain_count,squad_pct,starting_pct,captain_pct
480,Nowak,3,25,25,18,96.2%,96.2%,69.2%
2234,Gholizadeh,3,23,23,1,88.5%,88.5%,3.8%
951,Jędrych,2,21,20,0,80.8%,76.9%,0.0%
2671,Czubak,4,20,19,1,76.9%,73.1%,3.8%
2423,N&#039;Diaye,3,15,15,0,57.7%,57.7%,0.0%
860,Długosz,2,13,12,0,50.0%,46.2%,0.0%
2123,Gurgul,2,13,13,0,50.0%,50.0%,0.0%
130,Burić,1,13,13,0,50.0%,50.0%,0.0%
2560,Ciszek,,13,0,0,50.0%,0.0%,0.0%
2598,Matysek,,11,1,0,42.3%,3.8%,0.0%
2411,Bobček,4,10,10,1,38.5%,38.5%,3.8%
563,Wasielewski,2,10,9,0,38.5%,34.6%,0.0%
2476,Braut Brunes,,9,3,1,34.6%,11.5%,3.8%
1475,Ishak,4,9,9,1,34.6%,34.6%,3.8%
2205,Pululu,,9,0,0,34.6%,0.0%,0.0%
1540,Wojtuszek,,7,2,0,26.9%,7.7%,0.0%
2780,Ćirković,3,7,7,0,26.9%,26.9%,0.0%
1010,Félix Garcia,3,6,6,0,23.1%,23.1%,0.0%
1192,Janža,,6,1,0,23.1%,3.8%,0.0%
2727,Ława,,6,4,0,23.1%,15.4%,0.0%
1880,Szkurin,4,5,5,0,19.2%,19.2%,0.0%
774,Bergier,4,5,5,0,19.2%,19.2%,0.0%
2679,Mukairu,3,5,5,0,19.2%,19.2%,0.0%
1757,Mrozek,1,5,4,0,19.2%,15.4%,0.0%
2477,Reguła,3,5,5,0,19.2%,19.2%,0.0%
827,Grzybek,2,5,4,0,19.2%,15.4%,0.0%
992,Wiśniewski,2,5,4,0,19.2%,15.4%,0.0%
1280,Michalski,2,4,4,0,15.4%,15.4%,0.0%
701,Kun,,4,3,0,15.4%,11.5%,0.0%
2708,Rajović,4,4,4,0,15.4%,15.4%,0.0%
1299,Carlos,2,4,3,0,15.4%,11.5%,0.0%
2366,Golonka,,4,0,0,15.4%,0.0%,0.0%
2562,Mazurek,,4,2,0,15.4%,7.7%,0.0%
2698,Bengtsson,3,4,3,0,15.4%,11.5%,0.0%
1569,Wójcik,,4,2,0,15.4%,7.7%,0.0%
2481,Hasić,3,4,4,0,15.4%,15.4%,0.0%
2608,Vereshchak,,3,0,0,11.5%,0.0%,0.0%
2747,Vallejo,3,3,3,0,11.5%,11.5%,0.0%
2659,Łubik,,3,1,0,11.5%,3.8%,0.0%
2805,Hindrich,1,3,3,0,11.5%,11.5%,0.0%
765,Imaz,3,3,2,2,11.5%,7.7%,7.7%
1909,Adamski,4,3,3,0,11.5%,11.5%,0.0%
2406,Chłań,,2,0,0,7.7%,0.0%,0.0%
2225,Álvarez,3,2,2,0,7.7%,7.7%,0.0%
2367,Mońka,2,2,2,0,7.7%,7.7%,0.0%
2829,Urbański,,2,0,0,7.7%,0.0%,0.0%
791,Błanik,3,2,2,1,7.7%,7.7%,3.8%
2759,Markovic,3,2,2,0,7.7%,7.7%,0.0%
166,Janicki,,2,0,0,7.7%,0.0%,0.0%
2603,Kubiak,,2,0,0,7.7%,0.0%,0.0%
2424,Wolski,3,2,2,0,7.7%,7.7%,0.0%
2790,Kaczorowski,,2,0,0,7.7%,0.0%,0.0%
2110,Mena,,2,1,0,7.7%,3.8%,0.0%
1712,Pereira,2,2,2,0,7.7%,7.7%,0.0%
2801,Drągowski,1,1,1,0,3.8%,3.8%,0.0%
2514,Jesionowski,,1,0,0,3.8%,0.0%,0.0%
1795,Abramowicz,,1,0,0,3.8%,0.0%,0.0%
2163,Pięczek,2,1,1,0,3.8%,3.8%,0.0%
1400,Dziekoński,1,1,1,0,3.8%,3.8%,0.0%
2114,Burek,,1,0,0,3.8%,0.0%,0.0%
1928,Svarnas,,1,0,0,3.8%,0.0%,0.0%
633,Wdowiak,3,1,1,0,3.8%,3.8%,0.0%
2754,Klat,,1,0,0,3.8%,0.0%,0.0%
1623,Borowski,2,1,1,0,3.8%,3.8%,0.0%
2281,Kerk,,1,0,0,3.8%,0.0%,0.0%
2739,Cymerys,,1,0,0,3.8%,0.0%,0.0%
2827,Ligocki,,1,0,0,3.8%,0.0%,0.0%
2733,Palma,3,1,1,0,3.8%,3.8%,0.0%
2643,Zając,,1,0,0,3.8%,0.0%,0.0%
1782,Maurides,4,1,1,0,3.8%,3.8%,0.0%
2577,Ćorluka,,1,0,0,3.8%,0.0%,0.0%
2491,Wojciechowski,,1,0,0,3.8%,0.0%,0.0%
1411,Leszczyński,1,1,1,0,3.8%,3.8%,0.0%
1573,Milić,2,1,1,0,3.8%,3.8%,0.0%
2524,Gryzio,,1,0,0,3.8%,0.0%,0.0%
2676,Twumasi,,1,0,0,3.8%,0.0%,0.0%
303,Stępiński,4,1,1,0,3.8%,3.8%,0.0%
2589,Dadaşov,4,1,1,0,3.8%,3.8%,0.0%
2316,Pruchniewski,,1,0,0,3.8%,0.0%,0.0%
2610,Navarro,,1,0,0,3.8%,0.0%,0.0%
2741,Peškovič,,1,0,0,3.8%,0.0%,0.0%
1435,Strączek,1,1,1,0,3.8%,3.8%,0.0%
2016,Lewicki,,1,0,0,3.8%,0.0%,0.0%
2530,Lewandowski,,1,0,0,3.8%,0.0%,0.0%
2786,Bałabuch,,1,0,0,3.8%,0.0%,0.0%
