player_id,name,captain_count,captain_pct
480,Nowak,8,26.7%
1987,Sánchez,5,16.7%
1319,Wszołek,4,13.3%
1507,Zjawiński,3,10.0%
1092,Samiec-Talar,2,6.7%
2431,Vinagre,2,6.7%
2679,Mukairu,1,3.3%
2881,Rodado,1,3.3%
2423,N&#039;Diaye,1,3.3%
1909,Adamski,1,3.3%
765,Imaz,1,3.3%
1880,Szkurin,1,3.3%
