player_id,name,captain_count,captain_pct
2234,Gholizadeh,184,18.4%
1475,Ishak,165,16.5%
480,Nowak,109,10.9%
2671,Czubak,78,7.8%
2225,Álvarez,61,6.1%
2708,Rajović,55,5.5%
2411,Bobček,53,5.3%
774,Bergier,47,4.7%
765,Imaz,44,4.4%
2205,Pululu,35,3.5%
2780,Ćirković,29,2.9%
2423,N&#039;Diaye,24,2.4%
2698,Bengtsson,17,1.7%
2476,Braut Brunes,17,1.7%
2481,Hasić,11,1.1%
2817,Kornvig,9,0.9%
1010,Félix Garcia,9,0.9%
2477,Reguła,5,0.5%
1319,Wszołek,5,0.5%
1757,Mrozek,4,0.4%
1909,Adamski,4,0.4%
303,Stępiński,4,0.4%
992,Wiśniewski,3,0.3%
2779,Jurić,3,0.3%
827,Grzybek,2,0.2%
701,Kun,2,0.2%
951,Jędrych,2,0.2%
1712,Pereira,2,0.2%
791,Błanik,2,0.2%
2444,Krajewski,2,0.2%
1931,Kapuadi,1,0.1%
2281,Kerk,1,0.1%
130,Burić,1,0.1%
1935,Shehu,1,0.1%
2110,Mena,1,0.1%
2498,Wålemark,1,0.1%
1529,Fornalczyk,1,0.1%
1573,Milić,1,0.1%
1794,Grosicki,1,0.1%
1539,López,1,0.1%
994,Klemenz,1,0.1%
2805,Hindrich,1,0.1%
1363,Wdowik,1,0.1%
