player_id,name,captain_count,captain_pct
1725,Emreli,381,38.1%
303,Stępiński,197,19.7%
1168,Makuch,157,15.7%
1327,Urbański,88,8.8%
2406,Chłań,44,4.4%
2477,Reguła,38,3.8%
1299,Carlos,18,1.8%
2629,Faßbender,17,1.7%
166,Janicki,8,0.8%
860,Długosz,8,0.8%
480,Nowak,7,0.7%
2498,Wålemark,5,0.5%
2881,Rodado,4,0.4%
2737,Bulat,3,0.3%
1880,Szkurin,3,0.3%
2939,Prelec,3,0.3%
2917,Sayyadmanesh,2,0.2%
1490,Trelowski,2,0.2%
1900,Koczerhin,1,0.1%
3001,Lingr,1,0.1%
2110,Mena,1,0.1%
1987,Sánchez,1,0.1%
2481,Hasić,1,0.1%
2679,Mukairu,1,0.1%
95,Świderski,1,0.1%
1092,Samiec-Talar,1,0.1%
2943,González,1,0.1%
2123,Gurgul,1,0.1%
2717,Rodríguez,1,0.1%
2431,Vinagre,1,0.1%
1770,Pieńko,1,0.1%
1192,Janža,1,0.1%
2208,Remacle,1,0.1%
