player_id,name,captain_count,captain_pct
2205,Pululu,203,20.3%
480,Nowak,201,20.1%
303,Stępiński,139,13.9%
765,Imaz,106,10.6%
860,Długosz,67,6.7%
2234,Gholizadeh,52,5.2%
2411,Bobček,47,4.7%
2671,Czubak,47,4.7%
2476,Braut Brunes,39,3.9%
1539,López,31,3.1%
1475,Ishak,23,2.3%
2110,Mena,14,1.4%
951,Jędrych,5,0.5%
2424,Wolski,2,0.2%
827,Grzybek,2,0.2%
1909,Adamski,2,0.2%
2733,Palma,2,0.2%
2668,Svetlin,1,0.1%
1360,Chodyna,1,0.1%
2708,Rajović,1,0.1%
2552,Sotiríou,1,0.1%
2775,Ronaldo,1,0.1%
2637,Kamiński,1,0.1%
1540,Wojtuszek,1,0.1%
1363,Wdowik,1,0.1%
