player_id,name,team,position,popularity_pct,price,price_change,round,opponent,minutes,goals,assists,assist_lotto,yellow_cards,red_cards,points,played
1,Rafał Dobroliński,Cracovia,Bramkarz,0%,1.0,,1,LPO (W),0,0,0,0,0,0,0,False
1,Rafał Dobroliński,Cracovia,Bramkarz,0%,1.0,,2,POG (D),0,0,0,0,0,0,0,False
1,Rafał Dobroliński,Cracovia,Bramkarz,0%,1.0,,3,ŚLA (W),0,0,0,0,0,0,0,False
1,Rafał Dobroliński,Cracovia,Bramkarz,0%,1.0,,4,RCZ (D),0,0,0,0,0,0,0,False
1,Rafał Dobroliński,Cracovia,Bramkarz,0%,1.0,,5,WIE (D),0,0,0,0,0,0,0,False
1,Rafał Dobroliński,Cracovia,Bramkarz,0%,1.0,,6,RAD (W),0,0,0,0,0,0,0,False
1,Rafał Dobroliński,Cracovia,Bramkarz,0%,1.0,,7,GÓR (D),0,0,0,0,0,0,0,False
1,Rafał Dobroliński,Cracovia,Bramkarz,0%,1.0,,8,WPŁ (W),0,0,0,0,0,0,0,False
1,Rafał Dobroliński,Cracovia,Bramkarz,0%,1.0,,9,GKS (W),0,0,0,0,0,0,0,False
1,Rafał Dobroliński,Cracovia,Bramkarz,0%,1.0,,10,ZAG (D),0,0,0,0,0,0,0,False
1,Rafał Dobroliński,Cracovia,Bramkarz,0%,1.0,,11,LEG (D),0,0,0,0,0,0,0,False
1,Rafał Dobroliński,Cracovia,Bramkarz,0%,1.0,,12,PIA (W),0,0,0,0,0,0,0,False
1,Rafał Dobroliński,Cracovia,Bramkarz,0%,1.0,,13,MOT (D),0,0,0,0,0,0,0,False
1,Rafał Dobroliński,Cracovia,Bramkarz,0%,1.0,,14,WIS (W),0,0,0,0,0,0,0,False
1,Rafał Dobroliński,Cracovia,Bramkarz,0%,1.0,,15,JAG (D),0,0,0,0,0,0,0,False
1,Rafał Dobroliński,Cracovia,Bramkarz,0%,1.0,,16,KOR (W),0,0,0,0,0,0,0,False
1,Rafał Dobroliński,Cracovia,Bramkarz,0%,1.0,,17,WID (D),0,0,0,0,0,0,0,False
1,Rafał Dobroliński,Cracovia,Bramkarz,0%,1.0,,18,LPO (D),0,0,0,0,0,0,0,False
2,Damian Drzewiecki,Cracovia,Bramkarz,0%,0.7,,1,LPO (W),0,0,0,0,0,0,0,False
2,Damian Drzewiecki,Cracovia,Bramkarz,0%,0.7,,2,POG (D),0,0,0,0,0,0,0,False
2,Damian Drzewiecki,Cracovia,Bramkarz,0%,0.7,,3,ŚLA (W),0,0,0,0,0,0,0,False
2,Damian Drzewiecki,Cracovia,Bramkarz,0%,0.7,,4,RCZ (D),0,0,0,0,0,0,0,False
2,Damian Drzewiecki,Cracovia,Bramkarz,0%,0.7,,5,WIE (D),0,0,0,0,0,0,0,False
2,Damian Drzewiecki,Cracovia,Bramkarz,0%,0.7,,6,RAD (W),0,0,0,0,0,0,0,False
2,Damian Drzewiecki,Cracovia,Bramkarz,0%,0.7,,7,GÓR (D),0,0,0,0,0,0,0,False
2,Damian Drzewiecki,Cracovia,Bramkarz,0%,0.7,,8,WPŁ (W),0,0,0,0,0,0,0,False
2,Damian Drzewiecki,Cracovia,Bramkarz,0%,0.7,,9,GKS (W),0,0,0,0,0,0,0,False
2,Damian Drzewiecki,Cracovia,Bramkarz,0%,0.7,,10,ZAG (D),0,0,0,0,0,0,0,False
2,Damian Drzewiecki,Cracovia,Bramkarz,0%,0.7,,11,LEG (D),0,0,0,0,0,0,0,False
2,Damian Drzewiecki,Cracovia,Bramkarz,0%,0.7,,12,PIA (W),0,0,0,0,0,0,0,False
2,Damian Drzewiecki,Cracovia,Bramkarz,0%,0.7,,13,MOT (D),0,0,0,0,0,0,0,False
2,Damian Drzewiecki,Cracovia,Bramkarz,0%,0.7,,14,WIS (W),0,0,0,0,0,0,0,False
2,Damian Drzewiecki,Cracovia,Bramkarz,0%,0.7,,15,JAG (D),0,0,0,0,0,0,0,False
2,Damian Drzewiecki,Cracovia,Bramkarz,0%,0.7,,16,KOR (W),0,0,0,0,0,0,0,False
2,Damian Drzewiecki,Cracovia,Bramkarz,0%,0.7,,17,WID (D),0,0,0,0,0,0,0,False
2,Damian Drzewiecki,Cracovia,Bramkarz,0%,0.7,,18,LPO (D),0,0,0,0,0,0,0,False
