player_id,name,captain_count,captain_pct
2881,Rodado,347,34.7%
480,Nowak,310,31.0%
2498,Wålemark,84,8.4%
2917,Sayyadmanesh,55,5.5%
1880,Szkurin,37,3.7%
1327,Urbański,20,2.0%
1529,Fornalczyk,18,1.8%
2880,Bozic,14,1.4%
303,Stępiński,14,1.4%
2477,Reguła,13,1.3%
2940,García,12,1.2%
1987,Sánchez,9,0.9%
2671,Czubak,9,0.9%
95,Świderski,9,0.9%
951,Jędrych,8,0.8%
1168,Makuch,7,0.7%
2943,González,5,0.5%
2123,Gurgul,3,0.3%
2759,Markovic,3,0.3%
1475,Ishak,3,0.3%
860,Długosz,3,0.3%
2225,Álvarez,2,0.2%
1725,Emreli,2,0.2%
2719,Sanca,2,0.2%
2406,Chłań,2,0.2%
2995,Biuk,2,0.2%
2214,Kouloúris,2,0.2%
2877,Ertlthaler,1,0.1%
1464,Szmyt,1,0.1%
2717,Rodríguez,1,0.1%
1192,Janža,1,0.1%
2110,Mena,1,0.1%
