player_id,name,team,position,total_points,price,points_per_price,popularity_pct,stats_url,form,availability_status,xg_per90,shots_per90,shots_on_target_per90,key_passes_per90,crosses_per90,crosses_accurate_per90
480,Bartosz Nowak,GKS Katowice,Pomocnik,98,2.7,36.3,68%,https://fantasy.ekstraklasa.org/player/480,"[{'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 5, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 33, 'pts': 9, 'p': True}, {'r': 34, 'pts': 2, 'p': True}]",,,,,,,
2205,Afimico Pululu,Jagiellonia Białystok,Napastnik,89,2.5,35.6,58%,https://fantasy.ekstraklasa.org/player/2205,"[{'r': 30, 'pts': 5, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 32, 'pts': 8, 'p': True}, {'r': 33, 'pts': 6, 'p': True}, {'r': 34, 'pts': 9, 'p': True}]",,,,,,,
2424,Bartosz Wolski,Motor Lublin,Pomocnik,82,2.0,41.0,15%,https://fantasy.ekstraklasa.org/player/2424,"[{'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 16, 'p': True}, {'r': 33, 'pts': 11, 'p': True}, {'r': 34, 'pts': 2, 'p': True}]",,,,,,,
1475,Mikael Ishak,Lech Poznań,Napastnik,76,4.1,18.54,28%,https://fantasy.ekstraklasa.org/player/1475,"[{'r': 30, 'pts': 12, 'p': True}, {'r': 31, 'pts': 3, 'p': True}, {'r': 32, 'pts': 5, 'p': True}, {'r': 33, 'pts': 11, 'p': True}, {'r': 34, 'pts': 2, 'p': True}]",,,,,,,
2406,Maksym Chłań,Górnik Zabrze,Pomocnik,76,2.0,38.0,27%,https://fantasy.ekstraklasa.org/player/2406,"[{'r': 30, 'pts': 6, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 10, 'p': True}, {'r': 34, 'pts': 16, 'p': True}]",,,,,,,
2698,Leo Bengtsson,Lech Poznań,Pomocnik,73,2.2,33.18,23%,https://fantasy.ekstraklasa.org/player/2698,"[{'r': 30, 'pts': 4, 'p': True}, {'r': 31, 'pts': 10, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 5, 'p': True}, {'r': 34, 'pts': 2, 'p': True}]",,,,,,,
765,Jesús Imaz,Jagiellonia Białystok,Pomocnik,72,4.2,17.14,26%,https://fantasy.ekstraklasa.org/player/765,"[{'r': 30, 'pts': 2, 'p': True}, {'r': 32, 'pts': 4, 'p': True}, {'r': 32, 'pts': 6, 'p': True}, {'r': 33, 'pts': 1, 'p': True}, {'r': 34, 'pts': 4, 'p': True}]",,,,,,,
2123,Michał Gurgul,Lech Poznań,Obrońca,71,1.9,37.37,36%,https://fantasy.ekstraklasa.org/player/2123,"[{'r': 30, 'pts': 17, 'p': True}, {'r': 31, 'pts': 6, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 3, 'p': True}, {'r': 34, 'pts': 5, 'p': True}]",,,,,,,
2423,Mbaye N'Diaye,Motor Lublin,Pomocnik,71,2.1,33.81,27%,https://fantasy.ekstraklasa.org/player/2423,"[{'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 4, 'p': True}, {'r': 33, 'pts': 2, 'p': True}, {'r': 34, 'pts': 1, 'p': True}]",,,,,,,
951,Arkadiusz Jędrych,GKS Katowice,Obrońca,70,2.0,35.0,41%,https://fantasy.ekstraklasa.org/player/951,"[{'r': 30, 'pts': 9, 'p': True}, {'r': 31, 'pts': 3, 'p': True}, {'r': 32, 'pts': 5, 'p': True}, {'r': 33, 'pts': 0, 'p': True}, {'r': 34, 'pts': 2, 'p': True}]",,,,,,,
1299,Jean Carlos Silva,Raków Częstochowa,Obrońca,70,1.9,36.84,15%,https://fantasy.ekstraklasa.org/player/1299,"[{'r': 30, 'pts': 3, 'p': True}, {'r': 32, 'pts': 0, 'p': False}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 14, 'p': True}, {'r': 34, 'pts': 16, 'p': True}]",,,,,,,
2671,Karol Czubak,Motor Lublin,Napastnik,69,2.9,23.79,34%,https://fantasy.ekstraklasa.org/player/2671,"[{'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 7, 'p': True}, {'r': 33, 'pts': 7, 'p': True}, {'r': 34, 'pts': 2, 'p': True}]",,,,,,,
2733,Luis Palma,Lech Poznań,Pomocnik,69,2.8,24.64,14%,https://fantasy.ekstraklasa.org/player/2733,"[{'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 7, 'p': True}, {'r': 33, 'pts': 12, 'p': True}, {'r': 34, 'pts': 7, 'p': True}]",,,,,,,
2476,Jonatan Braut Brunes,Raków Częstochowa,Napastnik,68,2.7,25.19,39%,https://fantasy.ekstraklasa.org/player/2476,"[{'r': 30, 'pts': 7, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 33, 'pts': 3, 'p': True}, {'r': 34, 'pts': 7, 'p': True}]",,,,,,,
2679,Paul Mukairu,Pogoń Szczecin,Pomocnik,68,2.1,32.38,8%,https://fantasy.ekstraklasa.org/player/2679,"[{'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 6, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 4, 'p': True}, {'r': 34, 'pts': 2, 'p': True}]",,,,,,,
2794,Lukáš Sadílek,Górnik Zabrze,Pomocnik,67,1.8,37.22,4%,https://fantasy.ekstraklasa.org/player/2794,"[{'r': 30, 'pts': 2, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 32, 'pts': 0, 'p': False}, {'r': 33, 'pts': 4, 'p': True}, {'r': 34, 'pts': 16, 'p': True}]",,,,,,,
774,Sebastian Bergier,Widzew Łódź,Napastnik,66,2.4,27.5,23%,https://fantasy.ekstraklasa.org/player/774,"[{'r': 30, 'pts': 6, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 15, 'p': True}, {'r': 33, 'pts': 1, 'p': True}, {'r': 34, 'pts': 6, 'p': True}]",,,,,,,
1757,Bartosz Mrozek,Lech Poznań,Bramkarz,66,2.1,31.43,21%,https://fantasy.ekstraklasa.org/player/1757,"[{'r': 30, 'pts': 6, 'p': True}, {'r': 31, 'pts': 6, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 3, 'p': True}, {'r': 34, 'pts': 6, 'p': True}]",,,,,,,
130,Jasmin Burić,Zagłębie Lubin,Bramkarz,65,1.8,36.11,18%,https://fantasy.ekstraklasa.org/player/130,"[{'r': 30, 'pts': 3, 'p': True}, {'r': 31, 'pts': 5, 'p': True}, {'r': 32, 'pts': 7, 'p': True}, {'r': 33, 'pts': 3, 'p': True}, {'r': 34, 'pts': 3, 'p': True}]",,,,,,,
1795,Sławomir Abramowicz,Jagiellonia Białystok,Bramkarz,65,1.9,34.21,16%,https://fantasy.ekstraklasa.org/player/1795,"[{'r': 30, 'pts': 2, 'p': True}, {'r': 32, 'pts': 7, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 2, 'p': True}, {'r': 34, 'pts': 11, 'p': True}]",,,,,,,
1126,Kamil Piątkowski,Legia Warszawa,Obrońca,64,1.8,35.56,10%,https://fantasy.ekstraklasa.org/player/1126,"[{'r': 30, 'pts': -1, 'p': True}, {'r': 31, 'pts': 6, 'p': True}, {'r': 32, 'pts': 10, 'p': True}, {'r': 33, 'pts': 3, 'p': True}, {'r': 34, 'pts': 10, 'p': True}]",,,,,,,
1010,Jorge Félix Garcia,Piast Gliwice,Pomocnik,63,1.9,33.16,9%,https://fantasy.ekstraklasa.org/player/1010,"[{'r': 30, 'pts': 5, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 33, 'pts': 1, 'p': True}, {'r': 34, 'pts': 2, 'p': True}]",,,,,,,
1192,Erik Janža,Górnik Zabrze,Obrońca,63,2.2,28.64,26%,https://fantasy.ekstraklasa.org/player/1192,"[{'r': 30, 'pts': 0, 'p': False}, {'r': 32, 'pts': 5, 'p': True}, {'r': 32, 'pts': 1, 'p': True}, {'r': 33, 'pts': 2, 'p': True}, {'r': 34, 'pts': 12, 'p': True}]",,,,,,,
2759,Eman Markovic,GKS Katowice,Pomocnik,63,1.9,33.16,14%,https://fantasy.ekstraklasa.org/player/2759,"[{'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 17, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 33, 'pts': 2, 'p': True}, {'r': 34, 'pts': 2, 'p': True}]",,,,,,,
827,Mateusz Grzybek,Zagłębie Lubin,Obrońca,62,1.7,36.47,20%,https://fantasy.ekstraklasa.org/player/827,"[{'r': 30, 'pts': 1, 'p': True}, {'r': 31, 'pts': 5, 'p': True}, {'r': 32, 'pts': 6, 'p': True}, {'r': 33, 'pts': 2, 'p': True}, {'r': 34, 'pts': 2, 'p': True}]",,,,,,,
2481,Ajdin Hasić,Cracovia,Pomocnik,62,2.1,29.52,6%,https://fantasy.ekstraklasa.org/player/2481,"[{'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 3, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 33, 'pts': 4, 'p': True}, {'r': 34, 'pts': 5, 'p': True}]",,,,,,,
166,Rafał Janicki,Górnik Zabrze,Obrońca,60,1.9,31.58,19%,https://fantasy.ekstraklasa.org/player/166,"[{'r': 30, 'pts': 9, 'p': True}, {'r': 32, 'pts': 4, 'p': True}, {'r': 32, 'pts': 1, 'p': True}, {'r': 33, 'pts': 6, 'p': True}, {'r': 34, 'pts': 2, 'p': True}]",,,,,,,
1280,Damian Michalski,Zagłębie Lubin,Obrońca,60,1.8,33.33,8%,https://fantasy.ekstraklasa.org/player/1280,"[{'r': 30, 'pts': 1, 'p': True}, {'r': 31, 'pts': 5, 'p': True}, {'r': 32, 'pts': 6, 'p': True}, {'r': 33, 'pts': 2, 'p': True}, {'r': 34, 'pts': 2, 'p': True}]",,,,,,,
2411,Tomáš Bobček,Lechia Gdańsk,Napastnik,60,3.5,17.14,18%,https://fantasy.ekstraklasa.org/player/2411,"[{'r': 30, 'pts': 6, 'p': True}, {'r': 31, 'pts': 6, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 5, 'p': True}, {'r': 34, 'pts': 7, 'p': True}]",,,,,,,
2659,Marcel Łubik,Górnik Zabrze,Bramkarz,60,1.9,31.58,15%,https://fantasy.ekstraklasa.org/player/2659,"[{'r': 30, 'pts': 5, 'p': True}, {'r': 32, 'pts': 5, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 6, 'p': True}, {'r': 34, 'pts': 3, 'p': True}]",,,,,,,
2780,Aleksandar Ćirković,Lechia Gdańsk,Pomocnik,60,2.0,30.0,11%,https://fantasy.ekstraklasa.org/player/2780,"[{'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 0, 'p': False}, {'r': 34, 'pts': 1, 'p': True}]",,,,,,,
994,Lukas Klemenz,GKS Katowice,Obrońca,58,2.0,29.0,12%,https://fantasy.ekstraklasa.org/player/994,"[{'r': 30, 'pts': 0, 'p': False}, {'r': 31, 'pts': 3, 'p': True}, {'r': 32, 'pts': 0, 'p': False}, {'r': 33, 'pts': 1, 'p': True}, {'r': 34, 'pts': 2, 'p': True}]",,,,,,,
2163,Marcel Pięczek,Korona Kielce,Obrońca,58,1.8,32.22,3%,https://fantasy.ekstraklasa.org/player/2163,"[{'r': 30, 'pts': 8, 'p': True}, {'r': 31, 'pts': 3, 'p': True}, {'r': 32, 'pts': 1, 'p': True}, {'r': 33, 'pts': 6, 'p': True}, {'r': 34, 'pts': 2, 'p': True}]",,,,,,,
2281,Sebastian Kerk,Arka Gdynia,Pomocnik,58,2.1,27.62,5%,https://fantasy.ekstraklasa.org/player/2281,"[{'r': 30, 'pts': 2, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 1, 'p': True}, {'r': 34, 'pts': 0, 'p': False}]",,,,,,,
2286,Valentin Cojocaru,Pogoń Szczecin,Bramkarz,58,1.9,30.53,3%,https://fantasy.ekstraklasa.org/player/2286,"[{'r': 30, 'pts': 3, 'p': True}, {'r': 31, 'pts': 7, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 33, 'pts': 6, 'p': True}, {'r': 34, 'pts': 0, 'p': False}]",,,,,,,
2805,Otto Hindrich,Legia Warszawa,Bramkarz,58,1.8,32.22,8%,https://fantasy.ekstraklasa.org/player/2805,"[{'r': 30, 'pts': 0, 'p': True}, {'r': 31, 'pts': 6, 'p': True}, {'r': 32, 'pts': 8, 'p': True}, {'r': 33, 'pts': 4, 'p': True}, {'r': 34, 'pts': 7, 'p': True}]",,,,,,,
992,Przemysław Wiśniewski,Widzew Łódź,Obrońca,57,2.2,25.91,10%,https://fantasy.ekstraklasa.org/player/992,"[{'r': 30, 'pts': 11, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 33, 'pts': 2, 'p': True}, {'r': 34, 'pts': 3, 'p': True}]",,,,,,,
563,Marcin Wasielewski,GKS Katowice,Obrońca,56,1.9,29.47,14%,https://fantasy.ekstraklasa.org/player/563,"[{'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 3, 'p': True}, {'r': 32, 'pts': 4, 'p': True}, {'r': 33, 'pts': 0, 'p': True}, {'r': 34, 'pts': 2, 'p': True}]",,,,,,,
2498,Patrik Wålemark,Lech Poznań,Pomocnik,56,2.0,28.0,6%,https://fantasy.ekstraklasa.org/player/2498,"[{'r': 30, 'pts': 9, 'p': True}, {'r': 31, 'pts': 4, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 8, 'p': True}, {'r': 34, 'pts': 7, 'p': True}]",,,,,,,
1880,Ilja Szkurin,GKS Katowice,Napastnik,55,1.9,28.95,5%,https://fantasy.ekstraklasa.org/player/1880,"[{'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 11, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 1, 'p': True}, {'r': 34, 'pts': 1, 'p': True}]",,,,,,,
2737,Marko Bulat,Raków Częstochowa,Pomocnik,55,1.9,28.95,2%,https://fantasy.ekstraklasa.org/player/2737,"[{'r': 30, 'pts': 3, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 32, 'pts': 8, 'p': True}, {'r': 33, 'pts': 9, 'p': True}, {'r': 34, 'pts': 12, 'p': True}]",,,,,,,
791,Dawid Błanik,Korona Kielce,Pomocnik,54,2.2,24.55,4%,https://fantasy.ekstraklasa.org/player/791,"[{'r': 30, 'pts': 5, 'p': True}, {'r': 31, 'pts': 7, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 9, 'p': True}, {'r': 34, 'pts': 2, 'p': True}]",,,,,,,
1540,Norbert Wojtuszek,Jagiellonia Białystok,Obrońca,54,1.8,30.0,25%,https://fantasy.ekstraklasa.org/player/1540,"[{'r': 30, 'pts': 1, 'p': True}, {'r': 32, 'pts': 5, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 1, 'p': True}, {'r': 34, 'pts': 6, 'p': True}]",,,,,,,
1909,Rafał Adamski,Legia Warszawa,Napastnik,54,1.9,28.42,10%,https://fantasy.ekstraklasa.org/player/1909,"[{'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 6, 'p': True}, {'r': 32, 'pts': 7, 'p': True}, {'r': 33, 'pts': 2, 'p': True}, {'r': 34, 'pts': 6, 'p': True}]",,,,,,,
2110,Camilo Mena,Lechia Gdańsk,Pomocnik,54,2.2,24.55,14%,https://fantasy.ekstraklasa.org/player/2110,"[{'r': 30, 'pts': 1, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 5, 'p': True}, {'r': 34, 'pts': 5, 'p': True}]",,,,,,,
2577,Josip Ćorluka,Zagłębie Lubin,Obrońca,54,1.8,30.0,2%,https://fantasy.ekstraklasa.org/player/2577,"[{'r': 30, 'pts': 1, 'p': True}, {'r': 31, 'pts': 5, 'p': True}, {'r': 32, 'pts': 6, 'p': True}, {'r': 33, 'pts': 2, 'p': True}, {'r': 34, 'pts': 2, 'p': True}]",,,,,,,
1400,Xavier Dziekoński,Korona Kielce,Bramkarz,52,1.9,27.37,6%,https://fantasy.ekstraklasa.org/player/1400,"[{'r': 30, 'pts': 3, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 7, 'p': True}, {'r': 34, 'pts': 2, 'p': True}]",,,,,,,
1853,Bogdan Racovițan,Raków Częstochowa,Obrońca,52,2.0,26.0,9%,https://fantasy.ekstraklasa.org/player/1853,"[{'r': 30, 'pts': 3, 'p': True}, {'r': 32, 'pts': 1, 'p': True}, {'r': 32, 'pts': 6, 'p': True}, {'r': 33, 'pts': 3, 'p': True}, {'r': 34, 'pts': 3, 'p': True}]",,,,,,,
2211,Juergen Elitim,Legia Warszawa,Pomocnik,52,1.8,28.89,2%,https://fantasy.ekstraklasa.org/player/2211,"[{'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 3, 'p': True}, {'r': 32, 'pts': 4, 'p': True}, {'r': 33, 'pts': 3, 'p': True}, {'r': 34, 'pts': 12, 'p': True}]",,,,,,,
2367,Wojciech Mońka,Lech Poznań,Obrońca,51,1.8,28.33,12%,https://fantasy.ekstraklasa.org/player/2367,"[{'r': 30, 'pts': 6, 'p': True}, {'r': 31, 'pts': 6, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 4, 'p': True}, {'r': 34, 'pts': 1, 'p': True}]",,,,,,,
2603,Oscar Kubiak,Arka Gdynia,Pomocnik,51,1.4,36.43,8%,https://fantasy.ekstraklasa.org/player/2603,"[{'r': 30, 'pts': 2, 'p': True}, {'r': 32, 'pts': 1, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 5, 'p': True}, {'r': 34, 'pts': 0, 'p': False}]",,,,,,,
2707,Alejandro Pozo,Jagiellonia Białystok,Pomocnik,51,2.0,25.5,3%,https://fantasy.ekstraklasa.org/player/2707,"[{'r': 30, 'pts': 0, 'p': False}, {'r': 32, 'pts': 4, 'p': True}, {'r': 32, 'pts': 6, 'p': True}, {'r': 33, 'pts': 2, 'p': True}, {'r': 34, 'pts': 4, 'p': True}]",,,,,,,
1086,Kamil Zapolnik,Bruk-Bet Termalica Nieciecza,Napastnik,50,1.8,27.78,2%,https://fantasy.ekstraklasa.org/player/1086,"[{'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 6, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 3, 'p': True}, {'r': 34, 'pts': 6, 'p': True}]",,,,,,,
1168,Patryk Makuch,Raków Częstochowa,Napastnik,50,1.8,27.78,5%,https://fantasy.ekstraklasa.org/player/1168,"[{'r': 30, 'pts': 3, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 3, 'p': True}, {'r': 34, 'pts': 3, 'p': True}]",,,,,,,
2801,Bartłomiej Drągowski,Widzew Łódź,Bramkarz,50,1.8,27.78,8%,https://fantasy.ekstraklasa.org/player/2801,"[{'r': 30, 'pts': 6, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 33, 'pts': 2, 'p': True}, {'r': 34, 'pts': 3, 'p': True}]",,,,,,,
346,Vladislavs Gutkovskis,Arka Gdynia,Napastnik,49,1.9,25.79,3%,https://fantasy.ekstraklasa.org/player/346,"[{'r': 30, 'pts': 4, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 6, 'p': True}, {'r': 34, 'pts': 2, 'p': True}]",,,,,,,
2191,Radovan Pankov,Legia Warszawa,Obrońca,49,1.8,27.22,2%,https://fantasy.ekstraklasa.org/player/2191,"[{'r': 30, 'pts': -1, 'p': True}, {'r': 31, 'pts': 6, 'p': True}, {'r': 32, 'pts': 6, 'p': True}, {'r': 33, 'pts': 0, 'p': False}, {'r': 34, 'pts': 2, 'p': True}]",,,,,,,
2387,José Manuel Josema,Górnik Zabrze,Obrońca,49,1.8,27.22,2%,https://fantasy.ekstraklasa.org/player/2387,"[{'r': 30, 'pts': 2, 'p': True}, {'r': 32, 'pts': 5, 'p': True}, {'r': 32, 'pts': 0, 'p': False}, {'r': 33, 'pts': 6, 'p': True}, {'r': 34, 'pts': 2, 'p': True}]",,,,,,,
2477,Marcel Reguła,Zagłębie Lubin,Pomocnik,49,1.9,25.79,7%,https://fantasy.ekstraklasa.org/player/2477,"[{'r': 30, 'pts': 4, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 4, 'p': True}, {'r': 33, 'pts': 2, 'p': True}, {'r': 34, 'pts': -1, 'p': True}]",,,,,,,
2661,Bernardo Vital,Jagiellonia Białystok,Obrońca,49,1.8,27.22,2%,https://fantasy.ekstraklasa.org/player/2661,"[{'r': 30, 'pts': 1, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 32, 'pts': 8, 'p': True}, {'r': 33, 'pts': 9, 'p': True}, {'r': 34, 'pts': 4, 'p': True}]",,,,,,,
2408,Rifet Kapić,Lechia Gdańsk,Pomocnik,48,1.9,25.26,2%,https://fantasy.ekstraklasa.org/player/2408,"[{'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 2, 'p': True}, {'r': 34, 'pts': 1, 'p': True}]",,,,,,,
701,Patryk Kun,Legia Warszawa,Obrońca,47,1.7,27.65,7%,https://fantasy.ekstraklasa.org/player/701,"[{'r': 30, 'pts': -1, 'p': True}, {'r': 31, 'pts': 6, 'p': True}, {'r': 32, 'pts': 6, 'p': True}, {'r': 33, 'pts': 0, 'p': False}, {'r': 34, 'pts': 0, 'p': False}]",,,,,,,
1712,Joel Pereira,Lech Poznań,Obrońca,47,2.1,22.38,11%,https://fantasy.ekstraklasa.org/player/1712,"[{'r': 30, 'pts': 10, 'p': True}, {'r': 31, 'pts': 10, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 3, 'p': True}, {'r': 34, 'pts': 1, 'p': True}]",,,,,,,
1931,Steve Kapuadi,Widzew Łódź,Obrońca,47,1.8,26.11,3%,https://fantasy.ekstraklasa.org/player/1931,"[{'r': 30, 'pts': 6, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 10, 'p': True}, {'r': 33, 'pts': 2, 'p': True}, {'r': 34, 'pts': 3, 'p': True}]",,,,,,,
979,Oskar Repka,Raków Częstochowa,Pomocnik,46,2.0,23.0,5%,https://fantasy.ekstraklasa.org/player/979,"[{'r': 30, 'pts': 7, 'p': True}, {'r': 32, 'pts': 1, 'p': True}, {'r': 32, 'pts': 7, 'p': True}, {'r': 33, 'pts': 3, 'p': True}, {'r': 34, 'pts': 4, 'p': True}]",,,,,,,
1529,Mariusz Fornalczyk,Widzew Łódź,Pomocnik,46,1.9,24.21,3%,https://fantasy.ekstraklasa.org/player/1529,"[{'r': 30, 'pts': 4, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 6, 'p': True}, {'r': 33, 'pts': 2, 'p': True}, {'r': 34, 'pts': 8, 'p': True}]",,,,,,,
1928,Stratos Svarnas,Raków Częstochowa,Obrońca,46,2.1,21.9,9%,https://fantasy.ekstraklasa.org/player/1928,"[{'r': 30, 'pts': 2, 'p': True}, {'r': 32, 'pts': 1, 'p': True}, {'r': 32, 'pts': 6, 'p': True}, {'r': 33, 'pts': 2, 'p': True}, {'r': 34, 'pts': 0, 'p': False}]",,,,,,,
