player_id,name,team,position,total_points,price,points_per_price,popularity_pct,stats_url,form,xg_per90,shots_per90,shots_on_target_per90,key_passes_per90,crosses_per90,crosses_accurate_per90
2759,Eman Markovic,GKS Katowice,Pomocnik,56,1.8,31.11,12%,https://fantasy.ekstraklasa.org/player/2759,"[{'r': 27, 'pts': 1, 'p': True}, {'r': 28, 'pts': 13, 'p': True}, {'r': 29, 'pts': 14, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 17, 'p': True}]",,,,,,
994,Lukas Klemenz,GKS Katowice,Obrońca,55,2.0,27.5,14%,https://fantasy.ekstraklasa.org/player/994,"[{'r': 27, 'pts': 13, 'p': True}, {'r': 28, 'pts': 0, 'p': False}, {'r': 29, 'pts': 1, 'p': True}, {'r': 30, 'pts': 0, 'p': False}, {'r': 31, 'pts': 3, 'p': True}]",,,,,,
1757,Bartosz Mrozek,Lech Poznań,Bramkarz,55,2.1,26.19,20%,https://fantasy.ekstraklasa.org/player/1757,"[{'r': 27, 'pts': 6, 'p': True}, {'r': 28, 'pts': 1, 'p': True}, {'r': 29, 'pts': 0, 'p': False}, {'r': 30, 'pts': 6, 'p': True}, {'r': 31, 'pts': 6, 'p': True}]",,,,,,
2280,Fredrik Ulvestad,Pogoń Szczecin,Pomocnik,53,2.1,25.24,4%,https://fantasy.ekstraklasa.org/player/2280,"[{'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 9, 'p': True}, {'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 4, 'p': True}]",,,,,,
2424,Bartosz Wolski,Motor Lublin,Pomocnik,53,1.9,27.89,5%,https://fantasy.ekstraklasa.org/player/2424,"[{'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 7, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}]",,,,,,
2476,Jonatan Braut Brunes,Raków Częstochowa,Napastnik,53,2.7,19.63,33%,https://fantasy.ekstraklasa.org/player/2476,"[{'r': 26, 'pts': 2, 'p': True}, {'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 8, 'p': True}, {'r': 29, 'pts': 7, 'p': True}, {'r': 30, 'pts': 7, 'p': True}]",,,,,,
2671,Karol Czubak,Motor Lublin,Napastnik,53,2.9,18.28,36%,https://fantasy.ekstraklasa.org/player/2671,"[{'r': 27, 'pts': 6, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}]",,,,,,
130,Jasmin Burić,Zagłębie Lubin,Bramkarz,52,1.8,28.89,21%,https://fantasy.ekstraklasa.org/player/130,"[{'r': 27, 'pts': 0, 'p': True}, {'r': 28, 'pts': 5, 'p': True}, {'r': 29, 'pts': 1, 'p': True}, {'r': 30, 'pts': 3, 'p': True}, {'r': 31, 'pts': 5, 'p': True}]",,,,,,
184,Rafał Wolski,Radomiak Radom,Pomocnik,52,2.2,23.64,5%,https://fantasy.ekstraklasa.org/player/184,"[{'r': 27, 'pts': 7, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 7, 'p': True}, {'r': 31, 'pts': 3, 'p': True}]",,,,,,
827,Mateusz Grzybek,Zagłębie Lubin,Obrońca,52,1.7,30.59,21%,https://fantasy.ekstraklasa.org/player/827,"[{'r': 27, 'pts': 0, 'p': False}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 1, 'p': True}, {'r': 30, 'pts': 1, 'p': True}, {'r': 31, 'pts': 5, 'p': True}]",,,,,,
2281,Sebastian Kerk,Arka Gdynia,Pomocnik,52,2.1,24.76,6%,https://fantasy.ekstraklasa.org/player/2281,"[{'r': 26, 'pts': 2, 'p': True}, {'r': 27, 'pts': 9, 'p': True}, {'r': 28, 'pts': 5, 'p': True}, {'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 2, 'p': True}]",,,,,,
1880,Ilja Szkurin,GKS Katowice,Napastnik,51,1.8,28.33,7%,https://fantasy.ekstraklasa.org/player/1880,"[{'r': 27, 'pts': 3, 'p': True}, {'r': 28, 'pts': 6, 'p': True}, {'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 11, 'p': True}]",,,,,,
563,Marcin Wasielewski,GKS Katowice,Obrońca,50,1.9,26.32,16%,https://fantasy.ekstraklasa.org/player/563,"[{'r': 27, 'pts': 5, 'p': True}, {'r': 28, 'pts': 0, 'p': True}, {'r': 29, 'pts': 6, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 3, 'p': True}]",,,,,,
1280,Damian Michalski,Zagłębie Lubin,Obrońca,50,1.8,27.78,9%,https://fantasy.ekstraklasa.org/player/1280,"[{'r': 27, 'pts': 0, 'p': True}, {'r': 28, 'pts': 6, 'p': True}, {'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 1, 'p': True}, {'r': 31, 'pts': 5, 'p': True}]",,,,,,
2481,Ajdin Hasić,Cracovia,Pomocnik,50,2.1,23.81,6%,https://fantasy.ekstraklasa.org/player/2481,"[{'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 5, 'p': True}, {'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 3, 'p': True}]",,,,,,
2747,Hugo Vallejo,Piast Gliwice,Pomocnik,50,1.8,27.78,3%,https://fantasy.ekstraklasa.org/player/2747,"[{'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': -1, 'p': True}, {'r': 29, 'pts': 1, 'p': True}, {'r': 30, 'pts': 7, 'p': True}, {'r': 31, 'pts': 1, 'p': True}]",,,,,,
992,Przemysław Wiśniewski,Widzew Łódź,Obrońca,49,2.2,22.27,9%,https://fantasy.ekstraklasa.org/player/992,"[{'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 5, 'p': True}, {'r': 29, 'pts': 1, 'p': True}, {'r': 30, 'pts': 11, 'p': True}, {'r': 31, 'pts': 2, 'p': True}]",,,,,,
2163,Marcel Pięczek,Korona Kielce,Obrońca,49,1.8,27.22,3%,https://fantasy.ekstraklasa.org/player/2163,"[{'r': 27, 'pts': 0, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 8, 'p': True}, {'r': 31, 'pts': 3, 'p': True}]",,,,,,
2286,Valentin Cojocaru,Pogoń Szczecin,Bramkarz,49,1.9,25.79,4%,https://fantasy.ekstraklasa.org/player/2286,"[{'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 6, 'p': True}, {'r': 29, 'pts': 4, 'p': True}, {'r': 30, 'pts': 3, 'p': True}, {'r': 31, 'pts': 7, 'p': True}]",,,,,,
2410,Iwan Żelizko,Lechia Gdańsk,Pomocnik,48,1.9,25.26,2%,https://fantasy.ekstraklasa.org/player/2410,"[{'r': 27, 'pts': 3, 'p': True}, {'r': 28, 'pts': 1, 'p': True}, {'r': 29, 'pts': 7, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}]",,,,,,
166,Rafał Janicki,Górnik Zabrze,Obrońca,47,1.9,24.74,11%,https://fantasy.ekstraklasa.org/player/166,"[{'r': 26, 'pts': 5, 'p': True}, {'r': 27, 'pts': 6, 'p': True}, {'r': 28, 'pts': 0, 'p': True}, {'r': 29, 'pts': 13, 'p': True}, {'r': 30, 'pts': 9, 'p': True}]",,,,,,
633,Mateusz Wdowiak,GKS Katowice,Pomocnik,46,1.8,25.56,3%,https://fantasy.ekstraklasa.org/player/633,"[{'r': 27, 'pts': 4, 'p': True}, {'r': 28, 'pts': 1, 'p': True}, {'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 1, 'p': True}, {'r': 31, 'pts': 2, 'p': True}]",,,,,,
2411,Tomáš Bobček,Lechia Gdańsk,Napastnik,46,3.5,13.14,18%,https://fantasy.ekstraklasa.org/player/2411,"[{'r': 27, 'pts': 13, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 6, 'p': True}, {'r': 31, 'pts': 6, 'p': True}]",,,,,,
303,Mariusz Stępiński,Korona Kielce,Napastnik,45,2.1,21.43,27%,https://fantasy.ekstraklasa.org/player/303,"[{'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}]",,,,,,
1675,Filip Majchrowicz,Radomiak Radom,Bramkarz,45,1.8,25.0,3%,https://fantasy.ekstraklasa.org/player/1675,"[{'r': 27, 'pts': 3, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 5, 'p': True}, {'r': 31, 'pts': 5, 'p': True}]",,,,,,
2406,Maksym Chłań,Górnik Zabrze,Pomocnik,45,2.0,22.5,17%,https://fantasy.ekstraklasa.org/player/2406,"[{'r': 26, 'pts': 3, 'p': True}, {'r': 27, 'pts': 7, 'p': True}, {'r': 28, 'pts': 1, 'p': True}, {'r': 29, 'pts': 4, 'p': True}, {'r': 30, 'pts': 6, 'p': True}]",,,,,,
632,Wiktor Nowak,Wisła Płock,Pomocnik,44,1.7,25.88,5%,https://fantasy.ekstraklasa.org/player/632,"[{'r': 27, 'pts': 1, 'p': True}, {'r': 28, 'pts': 4, 'p': True}, {'r': 29, 'pts': 8, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}]",,,,,,
774,Sebastian Bergier,Widzew Łódź,Napastnik,44,2.3,19.13,16%,https://fantasy.ekstraklasa.org/player/774,"[{'r': 27, 'pts': 4, 'p': True}, {'r': 28, 'pts': 7, 'p': True}, {'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 6, 'p': True}, {'r': 31, 'pts': 2, 'p': True}]",,,,,,
2367,Wojciech Mońka,Lech Poznań,Obrońca,44,1.7,25.88,10%,https://fantasy.ekstraklasa.org/player/2367,"[{'r': 27, 'pts': 0, 'p': False}, {'r': 28, 'pts': 0, 'p': True}, {'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 6, 'p': True}, {'r': 31, 'pts': 6, 'p': True}]",,,,,,
2477,Marcel Reguła,Zagłębie Lubin,Pomocnik,44,1.9,23.16,10%,https://fantasy.ekstraklasa.org/player/2477,"[{'r': 27, 'pts': 5, 'p': True}, {'r': 28, 'pts': 10, 'p': True}, {'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 4, 'p': True}, {'r': 31, 'pts': 2, 'p': True}]",,,,,,
2577,Josip Ćorluka,Zagłębie Lubin,Obrońca,44,1.8,24.44,3%,https://fantasy.ekstraklasa.org/player/2577,"[{'r': 27, 'pts': 1, 'p': True}, {'r': 28, 'pts': 6, 'p': True}, {'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 1, 'p': True}, {'r': 31, 'pts': 5, 'p': True}]",,,,,,
2659,Marcel Łubik,Górnik Zabrze,Bramkarz,44,1.9,23.16,10%,https://fantasy.ekstraklasa.org/player/2659,"[{'r': 26, 'pts': 5, 'p': True}, {'r': 27, 'pts': 7, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 7, 'p': True}, {'r': 30, 'pts': 5, 'p': True}]",,,,,,
2794,Lukáš Sadílek,Górnik Zabrze,Pomocnik,44,1.8,24.44,4%,https://fantasy.ekstraklasa.org/player/2794,"[{'r': 26, 'pts': 2, 'p': True}, {'r': 27, 'pts': 9, 'p': True}, {'r': 28, 'pts': 1, 'p': True}, {'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 2, 'p': True}]",,,,,,
860,Wiktor Długosz,Korona Kielce,Obrońca,43,1.8,23.89,19%,https://fantasy.ekstraklasa.org/player/860,"[{'r': 27, 'pts': 0, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 1, 'p': True}, {'r': 31, 'pts': 6, 'p': True}]",,,,,,
1192,Erik Janža,Górnik Zabrze,Obrońca,43,2.2,19.55,26%,https://fantasy.ekstraklasa.org/player/1192,"[{'r': 26, 'pts': 5, 'p': True}, {'r': 27, 'pts': 6, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 0, 'p': False}]",,,,,,
1795,Sławomir Abramowicz,Jagiellonia Białystok,Bramkarz,43,1.9,22.63,15%,https://fantasy.ekstraklasa.org/player/1795,"[{'r': 26, 'pts': 1, 'p': True}, {'r': 27, 'pts': 7, 'p': True}, {'r': 28, 'pts': 3, 'p': True}, {'r': 29, 'pts': 8, 'p': True}, {'r': 30, 'pts': 2, 'p': True}]",,,,,,
2408,Rifet Kapić,Lechia Gdańsk,Pomocnik,43,1.9,22.63,2%,https://fantasy.ekstraklasa.org/player/2408,"[{'r': 27, 'pts': 8, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 0, 'p': False}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}]",,,,,,
2603,Oscar Kubiak,Arka Gdynia,Pomocnik,43,1.4,30.71,8%,https://fantasy.ekstraklasa.org/player/2603,"[{'r': 26, 'pts': 2, 'p': True}, {'r': 27, 'pts': 9, 'p': True}, {'r': 28, 'pts': 8, 'p': True}, {'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 2, 'p': True}]",,,,,,
2733,Luis Palma,Lech Poznań,Pomocnik,43,2.8,15.36,9%,https://fantasy.ekstraklasa.org/player/2733,"[{'r': 27, 'pts': 1, 'p': True}, {'r': 28, 'pts': 10, 'p': True}, {'r': 29, 'pts': 8, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}]",,,,,,
2817,Emil Kornvig,Widzew Łódź,Pomocnik,43,2.3,18.7,7%,https://fantasy.ekstraklasa.org/player/2817,"[{'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 4, 'p': True}, {'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 4, 'p': True}, {'r': 31, 'pts': 1, 'p': True}]",,,,,,
698,Alan Czerwiński,GKS Katowice,Obrońca,42,1.8,23.33,2%,https://fantasy.ekstraklasa.org/player/698,"[{'r': 27, 'pts': 5, 'p': True}, {'r': 28, 'pts': 4, 'p': True}, {'r': 29, 'pts': 7, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 3, 'p': True}]",,,,,,
2110,Camilo Mena,Lechia Gdańsk,Pomocnik,42,2.2,19.09,13%,https://fantasy.ekstraklasa.org/player/2110,"[{'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 1, 'p': True}, {'r': 31, 'pts': 2, 'p': True}]",,,,,,
2287,Oliwier Zych,Raków Częstochowa,Bramkarz,42,1.9,22.11,8%,https://fantasy.ekstraklasa.org/player/2287,"[{'r': 26, 'pts': 2, 'p': True}, {'r': 27, 'pts': 1, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 5, 'p': True}, {'r': 30, 'pts': 5, 'p': True}]",,,,,,
2801,Bartłomiej Drągowski,Widzew Łódź,Bramkarz,42,1.8,23.33,7%,https://fantasy.ekstraklasa.org/player/2801,"[{'r': 27, 'pts': 1, 'p': True}, {'r': 28, 'pts': 6, 'p': True}, {'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 6, 'p': True}, {'r': 31, 'pts': 2, 'p': True}]",,,,,,
701,Patryk Kun,Legia Warszawa,Obrońca,41,1.7,24.12,11%,https://fantasy.ekstraklasa.org/player/701,"[{'r': 27, 'pts': 6, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 6, 'p': True}, {'r': 30, 'pts': -1, 'p': True}, {'r': 31, 'pts': 6, 'p': True}]",,,,,,
791,Dawid Błanik,Korona Kielce,Pomocnik,41,2.2,18.64,3%,https://fantasy.ekstraklasa.org/player/791,"[{'r': 27, 'pts': 7, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 5, 'p': True}, {'r': 31, 'pts': 7, 'p': True}]",,,,,,
1126,Kamil Piątkowski,Legia Warszawa,Obrońca,41,1.8,22.78,7%,https://fantasy.ekstraklasa.org/player/1126,"[{'r': 27, 'pts': 6, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 11, 'p': True}, {'r': 30, 'pts': -1, 'p': True}, {'r': 31, 'pts': 6, 'p': True}]",,,,,,
1400,Xavier Dziekoński,Korona Kielce,Bramkarz,41,1.9,21.58,6%,https://fantasy.ekstraklasa.org/player/1400,"[{'r': 27, 'pts': 0, 'p': True}, {'r': 28, 'pts': 3, 'p': True}, {'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 3, 'p': True}, {'r': 31, 'pts': 2, 'p': True}]",,,,,,
1712,Joel Pereira,Lech Poznań,Obrońca,41,2.0,20.5,9%,https://fantasy.ekstraklasa.org/player/1712,"[{'r': 27, 'pts': 5, 'p': True}, {'r': 28, 'pts': 0, 'p': True}, {'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 10, 'p': True}, {'r': 31, 'pts': 10, 'p': True}]",,,,,,
2053,Sebastian Madejski,Cracovia,Bramkarz,41,1.8,22.78,4%,https://fantasy.ekstraklasa.org/player/2053,"[{'r': 27, 'pts': 0, 'p': True}, {'r': 28, 'pts': 1, 'p': True}, {'r': 29, 'pts': 0, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 6, 'p': True}]",,,,,,
2191,Radovan Pankov,Legia Warszawa,Obrońca,41,1.8,22.78,3%,https://fantasy.ekstraklasa.org/player/2191,"[{'r': 27, 'pts': 6, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 6, 'p': True}, {'r': 30, 'pts': -1, 'p': True}, {'r': 31, 'pts': 6, 'p': True}]",,,,,,
1168,Patryk Makuch,Raków Częstochowa,Napastnik,40,1.8,22.22,5%,https://fantasy.ekstraklasa.org/player/1168,"[{'r': 26, 'pts': 0, 'p': False}, {'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 14, 'p': True}, {'r': 30, 'pts': 3, 'p': True}]",,,,,,
1540,Norbert Wojtuszek,Jagiellonia Białystok,Obrońca,40,1.8,22.22,23%,https://fantasy.ekstraklasa.org/player/1540,"[{'r': 26, 'pts': 1, 'p': True}, {'r': 27, 'pts': 5, 'p': True}, {'r': 28, 'pts': 1, 'p': True}, {'r': 29, 'pts': 6, 'p': True}, {'r': 30, 'pts': 1, 'p': True}]",,,,,,
1573,Antonio Milić,Lech Poznań,Obrońca,39,2.0,19.5,3%,https://fantasy.ekstraklasa.org/player/1573,"[{'r': 27, 'pts': 4, 'p': True}, {'r': 28, 'pts': 0, 'p': False}, {'r': 29, 'pts': 0, 'p': False}, {'r': 30, 'pts': 0, 'p': False}, {'r': 31, 'pts': 6, 'p': True}]",,,,,,
1853,Bogdan Racovițan,Raków Częstochowa,Obrońca,39,2.0,19.5,6%,https://fantasy.ekstraklasa.org/player/1853,"[{'r': 26, 'pts': 2, 'p': True}, {'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 7, 'p': True}, {'r': 30, 'pts': 3, 'p': True}]",,,,,,
1909,Rafał Adamski,Legia Warszawa,Napastnik,39,1.8,21.67,8%,https://fantasy.ekstraklasa.org/player/1909,"[{'r': 27, 'pts': 6, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 7, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 6, 'p': True}]",,,,,,
2454,Pau Resta,Korona Kielce,Obrońca,39,1.8,21.67,2%,https://fantasy.ekstraklasa.org/player/2454,"[{'r': 27, 'pts': 7, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 1, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}]",,,,,,
2779,Deni Jurić,Wisła Płock,Napastnik,39,1.8,21.67,4%,https://fantasy.ekstraklasa.org/player/2779,"[{'r': 27, 'pts': 1, 'p': True}, {'r': 28, 'pts': 3, 'p': True}, {'r': 29, 'pts': 0, 'p': False}, {'r': 30, 'pts': 1, 'p': True}, {'r': 31, 'pts': 2, 'p': True}]",,,,,,
2805,Otto Hindrich,Legia Warszawa,Bramkarz,39,1.8,21.67,7%,https://fantasy.ekstraklasa.org/player/2805,"[{'r': 27, 'pts': 6, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 6, 'p': True}, {'r': 30, 'pts': 0, 'p': True}, {'r': 31, 'pts': 6, 'p': True}]",,,,,,
86,Taras Romanczuk,Jagiellonia Białystok,Pomocnik,38,1.8,21.11,5%,https://fantasy.ekstraklasa.org/player/86,"[{'r': 26, 'pts': 2, 'p': True}, {'r': 27, 'pts': 1, 'p': True}, {'r': 28, 'pts': 1, 'p': True}, {'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 4, 'p': True}]",,,,,,
1299,Jean Carlos Silva,Raków Częstochowa,Obrońca,38,1.9,20.0,11%,https://fantasy.ekstraklasa.org/player/1299,"[{'r': 26, 'pts': 2, 'p': True}, {'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 1, 'p': True}, {'r': 29, 'pts': 7, 'p': True}, {'r': 30, 'pts': 3, 'p': True}]",,,,,,
1411,Rafał Leszczyński,Wisła Płock,Bramkarz,37,2.0,18.5,6%,https://fantasy.ekstraklasa.org/player/1411,"[{'r': 27, 'pts': 3, 'p': True}, {'r': 28, 'pts': 6, 'p': True}, {'r': 29, 'pts': 5, 'p': True}, {'r': 30, 'pts': 3, 'p': True}, {'r': 31, 'pts': 0, 'p': True}]",,,,,,
1782,Roque Júnior Maurides,Radomiak Radom,Napastnik,37,2.0,18.5,4%,https://fantasy.ekstraklasa.org/player/1782,"[{'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 1, 'p': True}, {'r': 30, 'pts': 6, 'p': True}, {'r': 31, 'pts': 3, 'p': True}]",,,,,,
