player_id,name,captain_count,captain_pct
1987,Sánchez,11,36.7%
1092,Samiec-Talar,4,13.3%
2671,Czubak,3,10.0%
1319,Wszołek,2,6.7%
1529,Fornalczyk,2,6.7%
2881,Rodado,1,3.3%
1909,Adamski,1,3.3%
2733,Palma,1,3.3%
765,Imaz,1,3.3%
480,Nowak,1,3.3%
2841,Ikia Dimi,1,3.3%
774,Bergier,1,3.3%
2423,N&#039;Diaye,1,3.3%
