player_id,name,team,position,total_points,price,points_per_price,popularity_pct,stats_url,form,availability_status,xg_per90,shots_per90,shots_on_target_per90,key_passes_per90,crosses_per90,crosses_accurate_per90
480,Bartosz Nowak,GKS Katowice,Pomocnik,95,2.7,35.19,68%,https://fantasy.ekstraklasa.org/player/480,"[{'r': 29, 'pts': 8, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 5, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 33, 'pts': 8, 'p': True}]",,,,,,,
2205,Afimico Pululu,Jagiellonia Białystok,Napastnik,80,2.5,32.0,56%,https://fantasy.ekstraklasa.org/player/2205,"[{'r': 29, 'pts': 10, 'p': True}, {'r': 30, 'pts': 5, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 32, 'pts': 8, 'p': True}, {'r': 33, 'pts': 6, 'p': True}]",,,,,,,
2424,Bartosz Wolski,Motor Lublin,Pomocnik,77,2.0,38.5,14%,https://fantasy.ekstraklasa.org/player/2424,"[{'r': 29, 'pts': 7, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 16, 'p': True}, {'r': 33, 'pts': 8, 'p': True}]",,,,,,,
1475,Mikael Ishak,Lech Poznań,Napastnik,73,4.1,17.8,29%,https://fantasy.ekstraklasa.org/player/1475,"[{'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 12, 'p': True}, {'r': 31, 'pts': 3, 'p': True}, {'r': 32, 'pts': 5, 'p': True}, {'r': 33, 'pts': 10, 'p': True}]",,,,,,,
2698,Leo Bengtsson,Lech Poznań,Pomocnik,71,2.2,32.27,22%,https://fantasy.ekstraklasa.org/player/2698,"[{'r': 29, 'pts': 0, 'p': False}, {'r': 30, 'pts': 4, 'p': True}, {'r': 31, 'pts': 10, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 5, 'p': True}]",,,,,,,
2423,Mbaye N'Diaye,Motor Lublin,Pomocnik,70,2.1,33.33,31%,https://fantasy.ekstraklasa.org/player/2423,"[{'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 4, 'p': True}, {'r': 33, 'pts': 2, 'p': True}]",,,,,,,
2671,Karol Czubak,Motor Lublin,Napastnik,70,2.9,24.14,36%,https://fantasy.ekstraklasa.org/player/2671,"[{'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 7, 'p': True}, {'r': 33, 'pts': 10, 'p': True}]",,,,,,,
765,Jesús Imaz,Jagiellonia Białystok,Pomocnik,68,4.2,16.19,26%,https://fantasy.ekstraklasa.org/player/765,"[{'r': 29, 'pts': 15, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 32, 'pts': 4, 'p': True}, {'r': 32, 'pts': 6, 'p': True}, {'r': 33, 'pts': 1, 'p': True}]",,,,,,,
951,Arkadiusz Jędrych,GKS Katowice,Obrońca,68,2.0,34.0,42%,https://fantasy.ekstraklasa.org/player/951,"[{'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 9, 'p': True}, {'r': 31, 'pts': 3, 'p': True}, {'r': 32, 'pts': 5, 'p': True}, {'r': 33, 'pts': 0, 'p': True}]",,,,,,,
2123,Michał Gurgul,Lech Poznań,Obrońca,66,1.9,34.74,36%,https://fantasy.ekstraklasa.org/player/2123,"[{'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 17, 'p': True}, {'r': 31, 'pts': 6, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 3, 'p': True}]",,,,,,,
