player_id,name,captain_count,captain_pct
1475,Ishak,5,19.2%
2411,Bobček,5,19.2%
480,Nowak,4,15.4%
765,Imaz,4,15.4%
2234,Gholizadeh,4,15.4%
2671,Czubak,3,11.5%
2476,Braut Brunes,1,3.8%
